    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   H1168v1TS073_2     073s    DFolding-refine      0.944    0.944    -        -        C1        2        0.00     53       0        83.5     85.70      81.40       0.824      0.722      0.83           2          564        0.04     2.43       0.73       -262.0     -1787.9    1525.9     0.945     c3:17.80; c2:19.43
114 H1168v1TS158_2     158s    MULTICOM_deep        0.821    0.821    -        -        C1        2        0.00     51       0        69.6     71.40      67.80       0.908      0.646      0.81           2          564        0.05     2.58       1.31       79.2       163.2      -84.0      0.922     c3:17.51; c2:19.50
115 H1168v1TS086_2     086s    MULTICOM_qa          0.821    0.821    -        -        C1        2        0.00     49       0        69.6     71.40      67.80       0.908      0.649      0.78           2          564        0.05     2.39       1.35       188.2      261.4      -73.2      0.934     c3:17.53; c2:19.51
116 H1168v1TS003_2     003     MULTICOM_human       0.821    0.821    -        -        C1        2        0.00     51       0        69.6     71.40      67.80       0.908      0.646      0.81           2          564        0.05     2.58       1.31       79.2       163.2      -84.0      0.922     c3:17.51; c2:19.50
117 H1168v1TS367_1     367     MULTICOM             0.821    0.821    -        -        C1        2        0.00     48       0        71.9     74.50      69.50       0.907      0.633      0.80           2          564        0.05     2.79       1.33       126.8      183.9      -57.1      0.910     c3:17.56; c2:19.61
118 H1168v1TS086_5     086s    MULTICOM_qa          0.821    0.821    -        -        C1        2        0.00     51       0        69.6     71.40      67.80       0.908      0.646      0.81           2          564        0.05     2.58       1.31       79.2       163.2      -84.0      0.922     c3:17.51; c2:19.50
119 H1168v1TS367_2     367     MULTICOM             0.820    0.820    -        -        C1        2        0.00     51       0        70.7     71.90      69.50       0.907      0.633      0.80           2          564        0.05     2.81       1.33       115.2      226.6      -111.4     0.909     c3:17.56; c2:19.60
120 H1168v1TS003_4     003     MULTICOM_human       0.820    0.820    -        -        C1        2        0.00     51       0        69.0     72.20      66.10       0.907      0.635      0.77           2          564        0.05     2.67       1.31       216.2      260.7      -44.5      0.918     c3:17.51; c2:19.51
121 H1168v1TS158_4     158s    MULTICOM_deep        0.820    0.820    -        -        C1        2        0.00     51       0        69.0     72.20      66.10       0.907      0.635      0.77           2          564        0.05     2.67       1.31       216.2      260.7      -44.5      0.918     c3:17.51; c2:19.51
122 H1168v1TS367_3     367     MULTICOM             0.820    0.820    -        -        C1        2        0.00     51       0        69.0     72.20      66.10       0.907      0.635      0.77           2          564        0.05     2.67       1.31       216.2      260.7      -44.5      0.918     c3:17.51; c2:19.51
123 H1168v1TS180_4     180     McGuffin             0.820    0.820    -        -        C1        2        0.00     46       0        67.2     68.40      66.10       0.903      0.588      0.78           2          564        0.06     3.04       1.42       136.7      127.4      9.3        0.899     c3:17.61; c2:19.76
124 H1168v1TS288_1     288s    DFolding-server      0.819    0.819    -        -        C1        2        0.00     54       0        73.0     75.00      71.20       0.902      0.566      0.80           2          564        0.08     3.88       1.33       258.5      75.6       182.9      0.852     c3:17.79; c2:20.04
125 H1168v1TS180_1     180     McGuffin             0.819    0.819    -        -        C1        2        0.00     49       0        68.4     69.00      67.80       0.902      0.576      0.78           2          564        0.07     3.25       1.44       91.8       117.5      -25.7      0.887     c3:17.67; c2:19.84
126 H1168v1TS423_4     423     trComplex            0.817    0.817    -        -        C1        2        0.00     57       0        68.9     68.30      69.50       0.910      0.693      0.84           2          564        0.03     1.80       1.42       -31.1      30.9       -62.0      0.960     c3:17.38; c2:19.37
127 H1168v1TS054_4     054     UltraFold            0.817    0.817    -        -        C1        2        0.00     48       0        67.3     70.40      64.40       0.905      0.632      0.73           2          564        0.05     2.65       1.30       223.1      203.9      19.2       0.917     c3:17.54; c2:19.55
128 H1168v1TS399_4     399     BeijingAIProtein     0.817    0.817    -        -        C1        2        0.00     48       0        67.3     70.40      64.40       0.905      0.632      0.73           2          564        0.05     2.65       1.30       223.1      203.9      19.2       0.917     c3:17.54; c2:19.55
129 H1168v1TS187_3     187     TRFold               0.817    0.817    -        -        C1        2        0.00     57       0        68.9     68.30      69.50       0.910      0.693      0.84           2          564        0.03     1.80       1.42       -31.1      30.9       -62.0      0.960     c3:17.38; c2:19.37
130 H1168v1TS125_4     125s    UltraFold_Server     0.817    0.817    -        -        C1        2        0.00     48       0        67.3     70.40      64.40       0.905      0.632      0.73           2          564        0.05     2.65       1.30       223.1      203.9      19.2       0.917     c3:17.54; c2:19.55
131 H1168v1TS374_5     374     Zheng                0.817    0.817    -        -        C1        2        0.00     52       1        67.3     72.50      62.70       0.907      0.656      0.73           2          564        0.04     2.16       1.35       66.7       111.8      -45.1      0.942     c3:17.46; c2:19.33
132 H1168v1TS125_3     125s    UltraFold_Server     0.816    0.816    -        -        C1        2        0.00     49       0        67.8     69.60      66.10       0.908      0.657      0.77           2          564        0.04     2.31       1.34       165.5      216.2      -50.7      0.936     c3:17.50; c2:19.42
133 H1168v1TS399_3     399     BeijingAIProtein     0.816    0.816    -        -        C1        2        0.00     49       0        67.8     69.60      66.10       0.908      0.657      0.77           2          564        0.04     2.31       1.34       165.5      216.2      -50.7      0.936     c3:17.50; c2:19.42
134 H1168v1TS071_5     071s    RaptorX-Multimer     0.816    0.816    -        -        C1        2        0.00     55       0        66.1     67.90      64.40       0.888      0.587      0.74           2          564        0.06     3.00       1.38       23.9       320.1      -296.2     0.943     c3:17.78; c2:19.32
135 H1168v1TS054_3     054     UltraFold            0.816    0.816    -        -        C1        2        0.00     49       0        67.8     69.60      66.10       0.908      0.657      0.77           2          564        0.04     2.31       1.34       165.5      216.2      -50.7      0.936     c3:17.50; c2:19.42
136 H1168v1TS320_4     320     Elofsson             0.814    0.814    -        -        C1        2        0.00     47       0        64.8     71.40      59.30       0.906      0.629      0.69           2          564        0.03     2.26       1.37       230.2      243.3      -13.1      0.938     c3:17.51; c2:19.47
137 H1168v1TS248_2     248     Manifold             0.814    0.814    -        -        C1        2        0.00     56       0        69.0     72.20      66.10       0.873      0.591      0.85           2          564        0.06     3.84       1.34       663.2      896.7      -233.5     0.871     c3:18.07; c2:19.76
138 H1168v1TS390_4     390s    NBIS-AF2-multimer    0.814    0.814    -        -        C1        2        0.00     47       0        64.8     71.40      59.30       0.906      0.629      0.69           2          564        0.03     2.26       1.37       230.2      243.3      -13.1      0.938     c3:17.51; c2:19.47
139 H1168v1TS462_5     462s    MultiFOLD            0.814    0.814    -        -        C1        2        0.00     47       0        67.8     69.60      66.10       0.888      0.561      0.81           2          564        0.07     3.56       1.47       67.4       144.0      -76.6      0.901     c3:17.84; c2:19.53
140 H1168v1TS035_2     035s    Manifold-E           0.814    0.814    -        -        C1        2        0.00     56       0        69.0     72.20      66.10       0.873      0.591      0.85           2          564        0.06     3.84       1.34       663.2      896.7      -233.5     0.871     c3:18.07; c2:19.76
141 H1168v1TS071_4     071s    RaptorX-Multimer     0.813    0.813    -        -        C1        2        0.00     55       0        70.7     71.90      69.50       0.898      0.636      0.78           2          564        0.05     2.23       1.40       242.4      431.8      -189.5     0.942     c3:17.50; c2:19.44
142 H1168v1TS054_2     054     UltraFold            0.811    0.811    -        -        C1        2        0.00     49       0        65.5     68.50      62.70       0.906      0.630      0.71           2          564        0.05     2.39       1.38       131.2      114.9      16.4       0.932     c3:17.51; c2:19.42
143 H1168v1TS125_2     125s    UltraFold_Server     0.811    0.811    -        -        C1        2        0.00     49       0        65.5     68.50      62.70       0.906      0.630      0.71           2          564        0.05     2.39       1.38       131.2      114.9      16.4       0.932     c3:17.51; c2:19.42
144 H1168v1TS399_2     399     BeijingAIProtein     0.811    0.811    -        -        C1        2        0.00     49       0        65.5     68.50      62.70       0.906      0.630      0.71           2          564        0.05     2.39       1.38       131.2      114.9      16.4       0.932     c3:17.51; c2:19.42
145 H1168v1TS350_1     350     ClusPro              0.810    0.810    -        -        C1        2        0.00     51       0        64.3     66.10      62.70       0.889      0.624      0.71           2          564        0.05     2.53       1.32       -793.5     -294.7     -498.8     0.924     c3:17.53; c2:19.51
146 H1168v1TS291_1     291     Kozakov-Vajda        0.810    0.810    -        -        C1        2        0.00     51       0        64.3     66.10      62.70       0.889      0.624      0.71           2          564        0.05     2.53       1.32       -793.5     -294.7     -498.8     0.924     c3:17.53; c2:19.51
147 H1168v1TS477_1     477     DMP                  0.809    0.809    -        -        C1        2        0.00     55       0        66.1     66.10      66.10       0.897      0.594      0.76           2          564        0.06     2.56       1.45       56.4       217.0      -160.6     0.927     c3:17.60; c2:19.58
148 H1168v1TS374_2     374     Zheng                0.808    0.808    -        -        C1        2        0.00     51       0        68.4     70.90      66.10       0.910      0.651      0.79           2          564        0.04     2.24       1.37       104.0      163.6      -59.5      0.940     c3:17.51; c2:19.39
149 H1168v1TS091_4     091     UNRES                0.808    0.808    -        -        C1        2        0.00     39       0        53.5     64.30      45.80       0.753      0.452      0.62           2          564        0.07     3.02       1.71       2401.6     1330.4     1071.2     0.902     c3:17.29; c2:19.31
150 H1168v1TS054_1     054     UltraFold            0.807    0.807    -        -        C1        2        0.00     51       0        65.6     63.50      67.80       0.894      0.539      0.83           2          564        0.09     4.48       1.46       424.5      206.7      217.9      0.816     c3:18.00; c2:20.14
151 H1168v1TS131_5     131s    Kiharalab_Server     0.807    0.807    -        -        C1        2        0.00     49       0        68.5     73.10      64.40       0.916      0.693      0.77           2          564        0.02     1.26       1.43       -130.0     79.2       -209.2     0.981     c3:17.23; c2:18.76
152 H1168v1TS125_1     125s    UltraFold_Server     0.807    0.807    -        -        C1        2        0.00     51       0        65.6     63.50      67.80       0.894      0.539      0.83           2          564        0.09     4.48       1.46       424.5      206.7      217.9      0.816     c3:18.00; c2:20.14
153 H1168v1TS439_5     439     Yang                 0.807    0.807    -        -        C1        2        0.00     57       0        60.7     64.20      57.60       0.876      0.625      0.81           2          564        0.04     2.28       1.51       -94.7      -1241.8    1147.1     0.936     c3:17.48; c2:19.50
154 H1168v1TS239_5     239s    Yang-Multimer        0.807    0.807    -        -        C1        2        0.00     57       0        60.7     64.20      57.60       0.876      0.625      0.81           2          564        0.04     2.28       1.51       -94.7      -1241.8    1147.1     0.936     c3:17.48; c2:19.50
155 H1168v1TS399_1     399     BeijingAIProtein     0.807    0.807    -        -        C1        2        0.00     51       0        65.6     63.50      67.80       0.894      0.539      0.83           2          564        0.09     4.48       1.46       424.5      206.7      217.9      0.816     c3:18.00; c2:20.14
156 H1168v1TS037_1     037     Wallner              0.805    0.805    -        -        C1        2        0.00     48       1        70.7     71.90      69.50       0.885      0.534      0.77           2          564        0.08     4.14       1.54       261.2      266.1      -4.9       0.834     c3:17.76; c2:19.93
157 H1168v1TS071_1     071s    RaptorX-Multimer     0.803    0.803    -        -        C1        2        0.00     54       0        67.8     69.60      66.10       0.898      0.596      0.76           2          564        0.06     2.54       1.46       184.7      414.6      -229.9     0.927     c3:17.57; c2:19.56
158 H1168v1TS444_2     444     CoDock               0.803    0.803    -        -        C1        2        0.00     47       0        69.5     69.50      69.50       0.880      0.676      0.83           2          564        0.04     2.09       1.38       343.0      497.1      -154.1     0.946     c3:17.55; c2:19.44
159 H1168v1TS434_2     434     Coqualia             0.797    0.797    -        -        C1        2        0.00     54       0        65.5     65.00      66.10       0.903      0.629      0.82           2          564        0.05     2.34       1.53       49.4       161.0      -111.7     0.935     c3:17.62; c2:19.57
160 H1168v1TS011_2     011s    GinobiFold-SER       0.797    0.797    -        -        C1        2        0.00     54       0        65.5     65.00      66.10       0.903      0.629      0.82           2          564        0.05     2.34       1.53       49.4       161.0      -111.7     0.935     c3:17.62; c2:19.57
161 H1168v1TS035_3     035s    Manifold-E           0.796    0.796    -        -        C1        2        0.00     52       0        64.3     67.90      61.00       0.892      0.574      0.71           2          564        0.06     3.21       1.39       706.0      1123.9     -417.9     0.889     c3:17.59; c2:19.68
162 H1168v1TS248_3     248     Manifold             0.796    0.796    -        -        C1        2        0.00     52       0        64.3     67.90      61.00       0.892      0.574      0.71           2          564        0.06     3.21       1.39       706.0      1123.9     -417.9     0.889     c3:17.59; c2:19.68
163 H1168v1TS314_5     314     Pierce               0.796    0.796    -        -        C1        2        0.00     57       0        57.9     64.60      52.50       0.889      0.678      0.78           2          564        0.02     1.76       1.29       197.3      175.0      22.2       0.960     c3:17.43; c2:19.14
164 H1168v1TS312_3     312     Fernandez-Recio      0.795    0.795    -        -        C1        2        0.00     59       0        70.5     68.30      72.90       0.875      0.714      0.78           2          564        0.02     2.37       1.41       270.8      458.4      -187.6     0.931     c3:17.56; c2:19.37
165 H1168v1TS227_2     227     GinobiFold           0.794    0.794    -        -        C1        2        0.00     52       0        62.2     61.70      62.70       0.904      0.641      0.79           2          564        0.04     2.41       1.51       97.6       214.4      -116.8     0.931     c3:17.52; c2:19.53
166 H1168v1TS133_2     133s    ShanghaiTech-TS-SER  0.794    0.794    -        -        C1        2        0.00     52       0        62.2     61.70      62.70       0.904      0.641      0.79           2          564        0.04     2.41       1.51       97.6       214.4      -116.8     0.931     c3:17.52; c2:19.53
167 H1168v1TS312_1     312     Fernandez-Recio      0.792    0.792    -        -        C1        2        0.00     64       0        71.1     69.40      72.90       0.880      0.645      0.80           2          564        0.04     2.34       1.61       363.9      482.7      -118.8     0.932     c3:17.55; c2:19.34
168 H1168v1TS494_2     494     Venclovas            0.790    0.790    -        -        C1        2        0.00     58       0        67.8     69.60      66.10       0.895      0.633      0.83           2          559        0.07     2.89       1.37       217.0      431.0      -213.9     0.895     c3:16.98; c2:19.40
169 H1168v1TS248_1     248     Manifold             0.778    0.778    -        -        C1        2        0.00     46       0        56.1     62.50      50.80       0.875      0.500      0.71           2          564        0.07     3.03       1.82       796.8      980.4      -183.6     0.954     c3:17.92; c2:19.16
170 H1168v1TS035_1     035s    Manifold-E           0.778    0.778    -        -        C1        2        0.00     46       0        56.1     62.50      50.80       0.875      0.500      0.71           2          564        0.07     3.03       1.82       796.8      980.4      -183.6     0.954     c3:17.92; c2:19.16
171 H1168v1TS257_1     257     WL_team              0.777    0.777    -        -        C1        2        0.00     46       0        67.3     72.50      62.70       0.768      0.557      0.70           2          564        0.05     2.58       1.59       1623.2     1067.0     556.1      0.930     c3:17.59; c2:19.56
172 H1168v1TS257_5     257     WL_team              0.772    0.772    -        -        C1        2        0.00     52       0        66.7     67.20      66.10       0.787      0.567      0.79           2          564        0.05     2.89       1.77       1183.5     572.5      611.1      0.943     c3:17.03; c2:19.45
173 H1168v1TS257_4     257     WL_team              0.769    0.769    -        -        C1        2        0.00     47       0        72.7     78.40      67.80       0.784      0.673      0.78           2          564        0.01     1.78       1.61       1742.1     687.8      1054.3     0.965     c3:17.17; c2:18.89
174 H1168v1TS493_2     493     Shen-CAPRI           0.762    0.762    -        -        C1        2        0.00     65       2        54.3     50.00      59.30       0.836      0.502      0.75           2          564        0.06     3.11       2.03       -974.0     -1050.4    76.4       0.897     c3:17.09; c2:18.54
175 H1168v1TS073_4     073s    DFolding-refine      0.759    0.759    -        -        C1        2        0.00     41       0        64.1     75.00      55.90       0.797      0.491      0.71           2          564        0.02     2.74       1.97       57.8       -1730.9    1788.7     0.924     c3:17.69; c2:18.97
176 H1168v1TS444_4     444     CoDock               0.745    0.745    -        -        C1        2        0.00     67       0        62.6     56.90      69.50       0.865      0.434      0.82           1          128        0.00     1.57       2.08       377.2      575.1      -198.0     0.775     c3:18.15; c2:20.22
177 H1168v1TS073_1     073s    DFolding-refine      0.740    0.740    -        -        C1        2        0.00     45       0        63.1     67.30      59.30       0.792      0.637      0.77           2          564        0.02     2.00       1.67       -302.9     -1630.1    1327.2     0.955     c3:17.28; c2:19.14
178 H1168v1TS205_1     205     Zou                  0.740    0.740    -        -        C1        2        0.00     54       0        65.6     63.50      67.80       0.819      0.529      0.76           2          564        0.03     3.17       1.74       856.4      166.0      690.4      0.901     c3:17.80; c2:19.84
179 H1168v1TS257_2     257     WL_team              0.738    0.738    -        -        C1        2        0.00     42       0        55.2     63.00      49.20       0.761      0.454      0.68           2          564        0.06     3.11       1.83       1521.4     851.8      669.6      0.906     c3:17.95; c2:19.83
180 H1168v1TS257_3     257     WL_team              0.737    0.737    -        -        C1        2        0.00     41       0        53.6     68.40      44.10       0.773      0.545      0.64           2          564        0.02     1.99       1.91       1440.7     814.5      626.2      0.953     c3:17.57; c2:19.20
181 H1168v1TS494_4     494     Venclovas            0.727    0.727    -        -        C1        2        0.00     55       1        60.7     64.20      57.60       0.866      0.603      0.81           2          564        0.03     2.21       1.67       817.8      669.6      148.2      0.961     c3:16.82; c2:18.26
182 H1168v1TS444_5     444     CoDock               0.713    0.713    -        -        C1        2        0.00     51       0        57.4     55.60      59.30       0.850      0.442      0.72           2          564        0.03     4.51       2.39       234.5      390.5      -155.9     0.804     c3:17.60; c2:19.71
183 H1168v1TS444_3     444     CoDock               0.701    0.701    -        -        C1        2        0.00     65       0        55.8     51.40      61.00       0.864      0.556      0.77           2          564        0.03     2.50       2.32       -315.7     145.0      -460.7     0.925     c3:17.12; c2:18.87
184 H1168v1TS444_1     444     CoDock               0.693    0.693    -        -        C1        2        0.00     64       1        58.2     52.00      66.10       0.858      0.480      0.81           2          564        0.06     4.27       2.29       74.1       363.8      -289.7     0.818     c3:17.71; c2:19.88
185 H1168v1TS035_4     035s    Manifold-E           0.690    0.690    -        -        C1        2        0.00     34       0        45.8     59.50      37.30       0.886      0.406      0.59           2          564        0.07     3.14       2.66       595.9      915.1      -319.2     0.907     c3:17.01; c2:18.72
186 H1168v1TS248_4     248     Manifold             0.690    0.690    -        -        C1        2        0.00     34       0        45.8     59.50      37.30       0.886      0.406      0.59           2          564        0.07     3.14       2.66       595.9      915.1      -319.2     0.907     c3:17.01; c2:18.72
187 H1168v1TS150_4     150     Grudinin             0.649    0.649    -        -        C1        2        0.00     14       1        34.7     81.20      22.00       0.894      0.369      0.36           2          564        0.05     2.95       2.15       931.3      550.9      380.4      0.899     c3:17.57; c2:19.52
188 H1168v1TS447_1     447     DELCLAB              0.637    0.637    -        -        C1        2        0.00     76       0        50.4     44.70      57.60       0.823      0.461      0.65           2          564        0.05     4.25       2.53       -1759.6    -1905.2    145.6      0.814     c3:18.01; c2:20.16
189 H1168v1TS288_4     288s    DFolding-server      0.528    0.528    -        -        C1        2        0.00     18       0        43.9     78.30      30.50       0.890      0.354      0.43           2          564        0.06     3.61       2.97       823.6      210.7      613.0      0.857     c3:17.67; c2:19.49
190 H1168v1TS187_4     187     TRFold               0.460    0.460    -        -        C1        2        0.00     10       0        33.8     72.20      22.00       0.886      0.285      0.31           2          564        0.07     3.94       3.40       1129.6     390.5      739.1      0.841     c3:17.70; c2:19.50
191 H1168v1TS423_5     423     trComplex            0.460    0.460    -        -        C1        2        0.00     10       0        33.8     72.20      22.00       0.886      0.285      0.31           2          564        0.07     3.94       3.40       1129.6     390.5      739.1      0.841     c3:17.70; c2:19.50
192 H1168v1TS447_3     447     DELCLAB              0.389    0.389    -        -        C1        2        0.00     45       0        18.3     20.00      16.90       0.813      0.291      0.44           2          564        0.05     4.54       4.26       -1481.3    -1882.3    401.0      0.804     c3:17.51; c2:18.51
193 H1168v1TS447_4     447     DELCLAB              0.382    0.382    -        -        C1        2        0.00     57       1        19.5     20.40      18.60       0.815      0.186      0.57           1          128        0.00     1.52       4.69       -1506.3    -1791.1    284.8      0.755     c3:17.90; c2:19.58
194 H1168v1TS447_2     447     DELCLAB              0.314    0.314    -        -        C1        2        0.00     47       0        12.4     13.00      11.90       0.813      0.180      0.51           1          128        0.00     1.54       4.98       -1346.3    -1758.1    411.8      0.767     c3:17.76; c2:19.72
195 H1168v1TS447_5     447     DELCLAB              0.289    0.289    -        -        C1        2        0.00     53       0        14.2     14.80      13.60       0.813      0.152      0.44           1          128        0.00     1.75       4.97       -1510.0    -1777.2    267.2      0.742     c3:17.96; c2:20.04
196 H1168v1TS150_3     150     Grudinin             0.238    0.238    -        -        C1        2        0.00     34       0        10.6     14.30      8.50        0.887      0.082      0.46           1          128        0.00     1.02       8.72       501.5      395.9      105.7      0.815     c3:18.91; c2:19.05
197 H1168v1TS398_4     398     ChaePred             0.219    0.219    -        -        C1        2        0.00     68       0        15.2     13.70      16.90       0.870      0.113      0.62           1          128        0.00     1.34       7.49       -184.4     -71.0      -113.3     0.801     c3:17.07; c2:19.16
198 H1168v1TS278_2     278     PEZYFoldings         0.182    0.182    -        -        C1        2        0.00     69       1        18.3     16.70      20.30       0.881      0.135      0.67           1          436        0.00     0.74       8.14       -194.3     138.0      -332.3     0.829     c3:17.33; c2:17.55
199 H1168v1TS398_2     398     ChaePred             0.168    0.168    -        -        C1        2        0.00     72       2        5.8      5.00       6.80        0.857      0.087      0.57           1          128        0.00     1.34       8.37       -145.3     -37.5      -107.8     0.806     c3:17.57; c2:17.62
200 H1168v1TS165_1     165     FTBiot0119           0.166    0.166    -        -        C1        2        0.00     104      3        11.7     9.50       15.30       0.824      0.198      0.45           1          128        0.00     1.07       5.91       -661.7     -295.3     -366.4     0.845     c3:17.41; c2:17.37
201 H1168v1TS119_4     119     Kiharalab            0.155    0.155    -        -        C1        2        0.00     26       1        7.1      11.50      5.10        0.895      0.054      0.39           1          436        0.00     0.72       12.59      201.1      185.3      15.7       0.810     c3:17.90; c2:18.61
202 H1168v1TS288_3     288s    DFolding-server      0.154    0.154    -        -        C1        2        0.00     11       0        13.0     27.80      8.50        0.883      0.084      0.29           1          128        0.00     1.40       9.04       1070.7     466.8      603.9      0.799     c3:17.43; c2:19.51
203 H1168v1TS278_3     278     PEZYFoldings         0.144    0.144    -        -        C1        2        0.00     66       1        4.6      4.20       5.10        0.872      0.050      0.45           1          128        0.00     1.20       11.45      -146.0     119.2      -265.2     0.729     c3:18.28; c2:17.90
204 H1168v1TS073_3     073s    DFolding-refine      0.138    0.138    -        -        C1        2        0.00     30       0        13.0     18.20      10.20       0.768      0.080      0.44           1          436        0.00     2.66       9.09       121.3      -1778.6    1900.0     0.758     c3:17.07; c2:18.62
205 H1168v1TS185_5     185     BAKER                0.134    0.134    -        -        C1        2        0.00     37       0        0.0      0.00       0.00        0.873      0.065      0.50           1          436        0.00     1.25       8.03       1251.5     1210.3     41.1       0.816     c3:17.24; c2:18.56
206 H1168v1TS314_3     314     Pierce               0.127    0.127    -        -        C1        2        0.00     91       3        7.8      6.40       10.20       0.867      0.068      0.43           1          128        0.00     1.28       9.59       -184.8     316.4      -501.2     0.796     c3:17.77; c2:18.24
207 H1168v1TS461_5     461     colabfold_human      0.111    0.111    -        -        C1        2        0.00     33       0        9.1      13.80      6.80        0.877      0.068      0.41           1          128        0.00     1.56       11.78      564.0      315.6      248.4      0.711     c3:19.48; c2:21.08
208 H1168v1TS446_5     446s    ColabFold            0.111    0.111    -        -        C1        2        0.00     33       0        9.1      13.80      6.80        0.877      0.068      0.41           1          128        0.00     1.56       11.78      564.0      315.6      248.4      0.711     c3:19.48; c2:21.08
209 H1168v1TS037_2     037     Wallner              0.104    0.104    -        -        C1        2        0.00     32       0        4.4      6.50       3.40        0.883      0.058      0.42           1          128        0.00     1.02       11.60      412.8      212.6      200.2      0.789     c3:18.66; c2:20.27
210 H1168v1TS187_5     187     TRFold               0.102    0.102    -        -        C1        2        0.00     27       0        4.8      8.30       3.40        0.887      0.056      0.45           1          128        0.00     1.22       11.48      512.9      221.7      291.1      0.799     c3:18.37; c2:19.93
211 H1168v1TS205_3     205     Zou                  0.101    0.101    -        -        C1        2        0.00     27       0        9.3      14.80      6.80        0.882      0.067      0.39           1          128        0.00     0.99       12.03      442.2      89.8       352.5      0.804     c3:18.65; c2:20.07
212 H1168v1TS150_5     150     Grudinin             0.100    0.100    -        -        C1        2        0.00     25       0        7.0      11.10      5.10        0.886      0.063      0.40           1          436        0.00     1.28       11.87      442.0      278.5      163.5      0.801     c3:18.70; c2:20.17
213 H1168v1TS348_3     348     Takeda-Shitaka_Lab   0.098    0.098    -        -        C1        2        0.00     24       0        7.2      12.50      5.10        0.888      0.062      0.40           1          128        0.00     1.02       11.75      584.4      244.0      340.4      0.806     c3:18.44; c2:19.90
214 H1168v1TS091_3     091     UNRES                0.093    0.093    -        -        C1        2        0.00     41       0        7.0      7.30       6.80        0.742      0.074      0.51           1          128        0.00     1.51       12.00      2118.1     1430.1     688.0      0.790     c3:18.65; c2:20.24
215 H1168v1TS288_5     288s    DFolding-server      0.088    0.088    -        -        C1        2        0.00     18       0        5.3      11.80      3.40        0.886      0.054      0.36           1          436        0.00     1.08       11.83      890.8      409.4      481.4      0.803     c3:18.33; c2:19.67
216 H1168v1TS205_4     205     Zou                  0.078    0.078    -        -        C1        2        0.00     42       0        5.7      6.50       5.10        0.789      0.064      0.32           1          128        0.00     2.04       11.98      867.2      -21.4      888.6      0.774     c3:18.98; c2:20.45
217 H1168v1TS073_5     073s    DFolding-refine      0.072    0.072    -        -        C1        2        0.00     9        0        0.0      0.00       0.00        0.773      0.041      0.31           1          436        0.00     1.57       12.42      950.9      -973.3     1924.2     0.789     c3:18.58; c2:19.83
218 H1168v1TS234_5     234     Panlab               0.069    0.069    -        -        C1        2        0.00     7        0        0.0      0.00       0.00        0.632      0.011      0.11           1          128        0.00     2.58       10.76      3478.8     -1844.1    5322.9     0.410     c3:24.01; c2:24.40
219 H1168v1TS291_2     291     Kozakov-Vajda        0.068    0.068    -        -        C1        2        0.00     28       0        4.3      5.70       3.40        0.847      0.083      0.30           1          436        0.00     1.23       7.72       -435.8     -318.5     -117.3     0.819     c3:17.87; c2:18.51
220 H1168v1TS205_5     205     Zou                  0.068    0.068    -        -        C1        2        0.00     44       0        1.8      1.90       1.70        0.877      0.051      0.38           1          128        0.00     1.53       12.12      96.6       -225.4     321.9      0.757     c3:19.55; c2:20.68
221 H1168v1TS350_2     350     ClusPro              0.068    0.068    -        -        C1        2        0.00     28       0        4.3      5.70       3.40        0.847      0.083      0.30           1          436        0.00     1.23       7.72       -435.8     -318.5     -117.3     0.819     c3:17.87; c2:18.51
222 H1168v1TS248_5     248     Manifold             0.068    0.068    -        -        C1        2        0.00     30       0        4.3      6.10       3.40        0.855      0.060      0.29           1          436        0.00     1.49       12.58      1335.6     1111.9     223.8      0.798     c3:19.86; c2:20.73
223 H1168v1TS312_4     312     Fernandez-Recio      0.068    0.068    -        -        C1        2        0.00     50       0        1.8      1.90       1.70        0.844      0.062      0.26           1          128        0.00     1.34       10.39      1268.5     758.4      510.1      0.784     c3:20.20; c2:20.78
224 H1168v1TS035_5     035s    Manifold-E           0.068    0.068    -        -        C1        2        0.00     30       0        4.3      6.10       3.40        0.855      0.060      0.29           1          436        0.00     1.49       12.58      1335.6     1111.9     223.8      0.798     c3:19.86; c2:20.73
225 H1168v1TS205_2     205     Zou                  0.067    0.067    -        -        C1        2        0.00     67       0        4.8      4.50       5.10        0.876      0.074      0.39           1          128        0.00     1.54       10.17      -332.3     -314.9     -17.4      0.794     c3:18.50; c2:20.31
226 H1168v1TS314_4     314     Pierce               0.062    0.062    -        -        C1        2        0.00     71       0        3.0      2.70       3.40        0.871      0.074      0.37           1          128        0.00     1.28       8.03       -202.8     231.5      -434.3     0.817     c3:19.06; c2:20.63
227 H1168v1TS185_2     185     BAKER                0.055    0.055    -        -        C1        2        0.00     43       0        0.0      0.00       0.00        0.866      0.049      0.37           1          436        0.00     1.32       9.85       939.7      1082.0     -142.2     0.804     c3:17.56; c2:18.69
228 H1168v1TS234_1     234     Panlab               0.050    0.050    -        -        C1        2        0.00     15       0        2.7      6.70       1.70        0.632      0.025      0.24           1          128        0.00     2.58       13.14      3029.5     -2040.3    5069.9     0.446     c3:26.03; c2:27.15
