    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   T1109TS239_1o      239s    Yang-Multimer        0.926    0.926    2        A2       C2        2        0.02     150      1        84.9     81.90      88.20       0.848      0.734      0.86           2          442        0.02     1.92       1.60       103.8      -1071.5    1175.3     0.960     c3:10.60; c2:0.02
114 T1109TS298_3o      298s    MUFold               0.459    0.459    2        A2       C2        2        0.03     161      1        48.5     45.50      52.10       0.844      0.249      0.48           1          220        0.00     9.80       20.53      -332.7     -198.5     -134.3     0.905     c3:10.21; c2:0.02
115 T1109TS201_2o      201     UTMB                 0.459    0.459    2        A2       C2        2        0.03     156      1        51.1     47.30      55.60       0.842      0.262      0.45           1          220        0.00     9.85       20.52      66.7       155.2      -88.6      0.904     c3:10.23; c2:0.02
116 T1109TS054_5o      054     UltraFold            0.459    0.459    2        A2       C2        2        0.04     160      1        49.4     45.80      53.50       0.841      0.254      0.48           1          220        0.00     9.80       20.53      -371.3     -215.7     -155.6     0.905     c3:10.22; c2:0.03
117 T1109TS125_1o      125s    UltraFold_Server     0.459    0.459    2        A2       C2        2        0.04     160      1        49.4     45.80      53.50       0.841      0.254      0.48           1          220        0.00     9.80       20.53      -371.3     -215.7     -155.6     0.905     c3:10.22; c2:0.03
118 T1109TS291_2o      291     Kozakov-Vajda        0.459    0.459    2        A2       C2        2        0.08     153      1        48.9     45.50      52.80       0.830      0.251      0.48           1          220        0.00     9.83       20.60      -709.8     -273.6     -436.2     0.904     c3:10.23; c2:0.05
119 T1109TS298_4o      298s    MUFold               0.459    0.459    2        A2       C2        2        0.04     162      1        48.2     45.40      51.40       0.844      0.247      0.48           1          220        0.00     9.81       20.50      -283.9     -130.7     -153.2     0.905     c3:10.22; c2:0.03
120 T1109TS320_5o      320     Elofsson             0.459    0.459    2        A2       C2        2        0.03     160      1        51.1     47.30      55.60       0.841      0.262      0.48           1          220        0.00     9.81       20.47      -393.5     -157.3     -236.2     0.906     c3:10.23; c2:0.02
121 T1109TS350_2o      350     ClusPro              0.459    0.459    2        A2       C2        2        0.08     153      1        48.9     45.50      52.80       0.830      0.251      0.48           1          220        0.00     9.83       20.60      -709.8     -273.6     -436.2     0.904     c3:10.23; c2:0.05
122 T1109TS298_2o      298s    MUFold               0.459    0.459    2        A2       C2        2        0.03     160      1        48.4     45.20      52.10       0.838      0.250      0.48           1          220        0.00     9.84       20.52      -246.5     -118.9     -127.6     0.903     c3:10.21; c2:0.02
123 T1109TS390_3o      390s    NBIS-AF2-multimer    0.459    0.459    2        A2       C2        2        0.04     160      1        48.9     45.00      53.50       0.839      0.254      0.48           1          220        0.00     9.82       20.52      -252.3     -166.3     -86.0      0.905     c3:10.22; c2:0.03
124 T1109TS158_4o      158s    MULTICOM_deep        0.459    0.459    2        A2       C2        2        0.23     160      1        48.5     45.50      52.10       0.841      0.249      0.48           1          220        0.00     9.81       20.51      -245.1     -196.6     -48.5      0.904     c3:10.21; c2:0.16
125 T1109TS298_1o      298s    MUFold               0.459    0.459    2        A2       C2        2        0.04     160      1        49.4     46.30      52.80       0.839      0.252      0.48           1          220        0.00     9.83       20.51      -295.0     -161.4     -133.6     0.903     c3:10.20; c2:0.03
126 T1109TS390_2o      390s    NBIS-AF2-multimer    0.459    0.459    2        A2       C2        2        0.03     160      1        48.9     45.00      53.50       0.839      0.254      0.48           1          220        0.00     9.84       20.56      -101.6     -6.4       -95.2      0.904     c3:10.22; c2:0.02
127 T1109TS399_5o      399     BeijingAIProtein     0.459    0.459    2        A2       C2        2        0.04     160      1        49.4     45.80      53.50       0.841      0.254      0.48           1          220        0.00     9.80       20.53      -371.3     -215.7     -155.6     0.905     c3:10.22; c2:0.03
128 T1109TS205_1o      205     Zou                  0.459    0.459    2        A2       C2        2        0.03     166      1        51.8     47.90      56.20       0.839      0.265      0.48           1          220        0.00     9.83       20.45      -413.2     -228.8     -184.4     0.904     c3:10.21; c2:0.02
129 T1109TS348_5o      348     Takeda-Shitaka_Lab   0.459    0.459    2        A2       C2        2        0.03     160      1        51.1     47.30      55.60       0.841      0.262      0.48           1          220        0.00     9.81       20.47      -420.6     -244.7     -175.9     0.906     c3:10.23; c2:0.02
130 T1109TS439_4o      439     Yang                 0.459    0.459    2        A2       C2        2        0.05     158      1        52.3     49.40      55.60       0.822      0.262      0.45           1          220        0.00     9.86       20.55      101.7      -640.1     741.9      0.904     c3:10.22; c2:0.03
131 T1109TS348_4o      348     Takeda-Shitaka_Lab   0.459    0.459    2        A2       C2        2        0.03     161      1        50.2     47.20      53.50       0.841      0.256      0.48           1          220        0.00     9.83       20.43      -209.4     -50.1      -159.2     0.904     c3:10.20; c2:0.02
132 T1109TS390_5o      390s    NBIS-AF2-multimer    0.459    0.459    2        A2       C2        2        0.03     160      1        51.1     47.30      55.60       0.841      0.262      0.48           1          220        0.00     9.81       20.47      -393.5     -157.3     -236.2     0.906     c3:10.23; c2:0.02
133 T1109TS446_3o      446s    ColabFold            0.459    0.459    2        A2       C2        2        0.02     157      4        51.3     47.10      56.20       0.826      0.263      0.47           1          220        0.00     9.85       20.59      -47.0      31.7       -78.7      0.904     c3:10.23; c2:0.02
134 T1109TS461_3o      461     colabfold_human      0.459    0.459    2        A2       C2        2        0.02     157      4        51.3     47.10      56.20       0.826      0.263      0.47           1          220        0.00     9.85       20.59      -47.0      31.7       -78.7      0.904     c3:10.23; c2:0.02
135 T1109TS125_4o      125s    UltraFold_Server     0.459    0.459    2        A2       C2        2        0.03     161      1        50.8     47.90      54.20       0.843      0.257      0.48           1          220        0.00     9.79       20.44      -381.4     -133.2     -248.2     0.905     c3:10.21; c2:0.02
136 T1109TS320_3o      320     Elofsson             0.459    0.459    2        A2       C2        2        0.04     160      1        48.9     45.00      53.50       0.839      0.254      0.48           1          220        0.00     9.82       20.52      -252.3     -166.3     -86.0      0.905     c3:10.22; c2:0.03
137 T1109TS320_1o      320     Elofsson             0.459    0.459    2        A2       C2        2        0.03     161      1        50.8     47.90      54.20       0.838      0.257      0.48           1          220        0.00     9.84       20.52      -265.8     -124.7     -141.0     0.903     c3:10.20; c2:0.02
138 T1109TS205_2o      205     Zou                  0.459    0.459    2        A2       C2        2        0.04     165      1        51.9     48.20      56.20       0.843      0.264      0.48           1          220        0.00     9.80       20.47      -447.7     -257.9     -189.8     0.905     c3:10.22; c2:0.03
139 T1109TS201_4o      201     UTMB                 0.459    0.459    2        A2       C2        2        0.03     157      1        50.2     46.70      54.20       0.838      0.255      0.47           1          220        0.00     9.84       20.61      -280.7     -43.6      -237.0     0.904     c3:10.20; c2:0.02
140 T1109TS188_3o      188s    GuijunLab-DeepDA     0.458    0.458    2        A2       C2        2        0.04     160      1        47.6     44.30      51.40       0.843      0.247      0.48           1          220        0.00     9.81       20.54      -268.2     -123.1     -145.1     0.905     c3:10.21; c2:0.03
141 T1109TS169_4o      169     GuijunLab-Human      0.458    0.458    2        A2       C2        2        0.14     160      1        49.5     46.10      53.50       0.841      0.254      0.48           1          220        0.00     9.81       20.53      -263.4     -212.7     -50.7      0.904     c3:10.20; c2:0.10
142 T1109TS035_1o      035s    Manifold-E           0.458    0.458    2        A2       C2        2        0.03     158      1        48.2     44.90      52.10       0.839      0.249      0.48           1          220        0.00     9.83       20.55      -128.6     -55.4      -73.2      0.903     c3:10.21; c2:0.02
143 T1109TS071_2o      071s    RaptorX-Multimer     0.458    0.458    2        A2       C2        2        0.02     160      2        50.8     45.80      56.90       0.839      0.267      0.48           1          220        0.00     9.80       20.42      -183.4     20.5       -203.9     0.904     c3:10.21; c2:0.01
144 T1109TS248_2o      248     Manifold             0.458    0.458    2        A2       C2        2        0.03     158      1        48.2     44.90      52.10       0.839      0.249      0.48           1          220        0.00     9.83       20.55      -128.6     -55.4      -73.2      0.903     c3:10.21; c2:0.02
145 T1109TS071_5o      071s    RaptorX-Multimer     0.458    0.458    2        A2       C2        2        0.05     164      4        52.2     47.70      57.60       0.836      0.269      0.49           1          220        0.00     9.82       20.50      -187.8     -9.2       -178.5     0.903     c3:10.19; c2:0.04
146 T1109TS461_2o      461     colabfold_human      0.458    0.458    2        A2       C2        2        0.08     154      2        50.6     46.50      55.60       0.832      0.262      0.45           1          220        0.00     9.86       20.50      115.6      178.4      -62.8      0.905     c3:10.24; c2:0.05
147 T1109TS169_2o      169     GuijunLab-Human      0.458    0.458    2        A2       C2        2        0.05     162      1        49.5     46.10      53.50       0.841      0.254      0.48           1          220        0.00     9.81       20.49      -228.6     -113.4     -115.2     0.905     c3:10.22; c2:0.03
148 T1109TS169_1o      169     GuijunLab-Human      0.458    0.458    2        A2       C2        2        0.04     160      1        47.6     44.30      51.40       0.843      0.247      0.48           1          220        0.00     9.81       20.54      -268.2     -123.1     -145.1     0.905     c3:10.21; c2:0.03
149 T1109TS098_1o      098s    GuijunLab-Assembly   0.458    0.458    2        A2       C2        2        0.01     160      1        48.1     44.60      52.10       0.843      0.249      0.48           1          220        0.00     9.81       20.54      -252.3     -97.6      -154.6     0.905     c3:10.21; c2:0.01
150 T1109TS098_5o      098s    GuijunLab-Assembly   0.458    0.458    2        A2       C2        2        0.05     162      1        49.5     46.10      53.50       0.841      0.254      0.48           1          220        0.00     9.81       20.49      -228.6     -113.4     -115.2     0.905     c3:10.22; c2:0.03
151 T1109TS054_2o      054     UltraFold            0.458    0.458    2        A2       C2        2        0.06     165      2        51.8     47.90      56.20       0.841      0.265      0.49           1          220        0.00     9.80       20.45      -68.2      64.3       -132.4     0.907     c3:10.24; c2:0.04
152 T1109TS367_4o      367     MULTICOM             0.458    0.458    2        A2       C2        2        0.02     160      1        47.6     44.30      51.40       0.839      0.247      0.48           1          220        0.00     9.83       20.54      -132.1     -45.4      -86.7      0.903     c3:10.21; c2:0.02
153 T1109TS098_4o      098s    GuijunLab-Assembly   0.458    0.458    2        A2       C2        2        0.14     160      1        49.5     46.10      53.50       0.841      0.254      0.48           1          220        0.00     9.81       20.53      -263.4     -212.7     -50.7      0.904     c3:10.20; c2:0.10
154 T1109TS446_2o      446s    ColabFold            0.458    0.458    2        A2       C2        2        0.08     154      2        50.6     46.50      55.60       0.832      0.262      0.45           1          220        0.00     9.86       20.50      115.6      178.4      -62.8      0.905     c3:10.24; c2:0.05
155 T1109TS399_2o      399     BeijingAIProtein     0.458    0.458    2        A2       C2        2        0.06     165      2        51.8     47.90      56.20       0.841      0.265      0.49           1          220        0.00     9.80       20.45      -68.2      64.3       -132.4     0.907     c3:10.24; c2:0.04
156 T1109TS350_4o      350     ClusPro              0.457    0.457    2        A2       C2        2        0.02     155      1        50.5     46.20      55.60       0.830      0.262      0.49           1          220        0.00     9.80       20.50      -840.4     -299.8     -540.6     0.906     c3:10.24; c2:0.02
157 T1109TS348_2o      348     Takeda-Shitaka_Lab   0.457    0.457    2        A2       C2        2        0.05     156      1        50.2     47.20      53.50       0.837      0.253      0.50           1          220        0.00     9.81       20.63      -244.8     -169.9     -74.8      0.903     c3:10.23; c2:0.04
158 T1109TS291_4o      291     Kozakov-Vajda        0.457    0.457    2        A2       C2        2        0.02     155      1        50.5     46.20      55.60       0.830      0.262      0.49           1          220        0.00     9.80       20.50      -840.4     -299.8     -540.6     0.906     c3:10.24; c2:0.02
159 T1109TS399_3o      399     BeijingAIProtein     0.457    0.457    2        A2       C2        2        0.03     161      1        50.5     46.20      55.60       0.839      0.262      0.48           1          220        0.00     9.83       20.51      -232.4     -97.9      -134.5     0.903     c3:10.22; c2:0.02
160 T1109TS054_3o      054     UltraFold            0.457    0.457    2        A2       C2        2        0.03     161      1        50.5     46.20      55.60       0.839      0.262      0.48           1          220        0.00     9.83       20.51      -232.4     -97.9      -134.5     0.903     c3:10.22; c2:0.02
161 T1109TS071_1o      071s    RaptorX-Multimer     0.457    0.457    2        A2       C2        2        0.04     159      2        54.4     50.90      58.30       0.831      0.269      0.51           1          220        0.00     9.79       20.59      -311.8     -87.7      -224.1     0.903     c3:10.20; c2:0.03
162 T1109TS291_1o      291     Kozakov-Vajda        0.457    0.457    2        A2       C2        2        0.05     158      1        49.5     45.10      54.90       0.829      0.260      0.47           1          220        0.00     9.81       20.49      -690.1     -187.1     -503.0     0.906     c3:10.23; c2:0.03
163 T1109TS071_3o      071s    RaptorX-Multimer     0.457    0.457    2        A2       C2        2        0.02     165      2        51.7     46.90      57.60       0.832      0.268      0.49           1          220        0.00     9.80       20.49      -228.6     -102.4     -126.2     0.904     c3:10.21; c2:0.01
164 T1109TS071_4o      071s    RaptorX-Multimer     0.457    0.457    2        A2       C2        2        0.03     166      2        52.0     47.40      57.60       0.836      0.268      0.49           1          220        0.00     9.79       20.53      -256.9     -29.2      -227.7     0.904     c3:10.21; c2:0.02
165 T1109TS350_1o      350     ClusPro              0.457    0.457    2        A2       C2        2        0.05     158      1        49.5     45.10      54.90       0.829      0.260      0.47           1          220        0.00     9.81       20.49      -690.1     -187.1     -503.0     0.906     c3:10.23; c2:0.03
166 T1109TS291_5o      291     Kozakov-Vajda        0.456    0.456    2        A2       C2        2        0.05     160      1        49.7     46.40      53.50       0.831      0.254      0.49           1          220        0.00     9.78       20.50      -824.8     -264.3     -560.5     0.904     c3:10.21; c2:0.03
167 T1109TS494_3o      494     Venclovas            0.456    0.456    2        A2       C2        2        0.05     162      1        51.0     48.10      54.20       0.843      0.258      0.48           1          220        0.00     9.77       20.39      -316.1     -119.7     -196.4     0.905     c3:10.22; c2:0.03
168 T1109TS385_1o      385     FoldEver-Hybrid      0.456    0.456    2        A2       C2        2        0.01     167      4        47.5     45.30      50.00       0.823      0.242      0.46           1          220        0.00     9.96       20.77      -249.5     -10.0      -239.6     0.905     c3:10.28; c2:0.00
169 T1109TS350_5o      350     ClusPro              0.456    0.456    2        A2       C2        2        0.05     160      1        49.7     46.40      53.50       0.831      0.254      0.49           1          220        0.00     9.78       20.50      -824.8     -264.3     -560.5     0.904     c3:10.21; c2:0.03
170 T1109TS367_1o      367     MULTICOM             0.453    0.453    2        A2       C2        2        0.02     164      2        46.4     43.80      49.30       0.831      0.239      0.45           1          220        0.00     9.89       20.70      -432.1     -204.9     -227.3     0.904     c3:10.27; c2:0.02
171 T1109TS444_2o      444     CoDock               0.453    0.453    2        A2       C2        2        0.22     162      0        48.4     44.70      52.80       0.811      0.253      0.48           1          220        0.00     9.97       20.67      181.3      334.9      -153.5     0.900     c3:10.27; c2:0.13
172 T1109TS158_2o      158s    MULTICOM_deep        0.452    0.452    2        A2       C2        2        0.02     165      2        46.1     43.30      49.30       0.831      0.239      0.45           1          220        0.00     9.89       20.71      -418.2     -191.0     -227.2     0.904     c3:10.27; c2:0.01
173 T1109TS086_5o      086s    MULTICOM_qa          0.452    0.452    2        A2       C2        2        0.02     162      2        44.2     41.10      47.90       0.831      0.234      0.47           1          220        0.00     9.89       20.73      -383.1     -136.1     -247.0     0.903     c3:10.27; c2:0.01
174 T1109TS158_1o      158s    MULTICOM_deep        0.452    0.452    2        A2       C2        2        0.02     162      2        46.1     43.30      49.30       0.831      0.239      0.45           1          220        0.00     9.89       20.70      -423.4     -203.1     -220.2     0.904     c3:10.27; c2:0.02
175 T1109TS086_3o      086s    MULTICOM_qa          0.452    0.452    2        A2       C2        2        0.02     162      2        46.1     43.30      49.30       0.831      0.239      0.45           1          220        0.00     9.89       20.70      -423.4     -203.1     -220.2     0.904     c3:10.27; c2:0.02
176 T1109TS367_3o      367     MULTICOM             0.452    0.452    2        A2       C2        2        0.02     163      2        46.1     43.30      49.30       0.832      0.239      0.45           1          220        0.00     9.89       20.70      -431.7     -203.6     -228.1     0.904     c3:10.27; c2:0.02
177 T1109TS086_4o      086s    MULTICOM_qa          0.452    0.452    2        A2       C2        2        0.02     165      2        46.1     43.30      49.30       0.831      0.239      0.45           1          220        0.00     9.89       20.71      -418.2     -191.0     -227.2     0.904     c3:10.27; c2:0.01
178 T1109TS086_1o      086s    MULTICOM_qa          0.451    0.451    2        A2       C2        2        0.02     158      2        44.7     42.50      47.20       0.830      0.232      0.44           1          220        0.00     9.89       20.72      -260.6     59.6       -320.1     0.904     c3:10.26; c2:0.01
179 T1109TS158_3o      158s    MULTICOM_deep        0.451    0.451    2        A2       C2        2        0.02     158      2        44.7     42.50      47.20       0.830      0.232      0.44           1          220        0.00     9.89       20.72      -260.6     59.6       -320.1     0.904     c3:10.26; c2:0.01
180 T1109TS399_4o      399     BeijingAIProtein     0.451    0.451    2        A2       C2        2        0.04     161      1        47.1     44.40      50.00       0.827      0.246      0.49           1          220        0.00     9.84       20.48      -115.7     96.2       -211.9     0.900     c3:10.23; c2:0.03
181 T1109TS054_4o      054     UltraFold            0.451    0.451    2        A2       C2        2        0.04     161      1        47.1     44.40      50.00       0.827      0.246      0.49           1          220        0.00     9.84       20.48      -115.7     96.2       -211.9     0.900     c3:10.23; c2:0.03
182 T1109TS367_2o      367     MULTICOM             0.450    0.450    2        A2       C2        2        0.02     160      2        45.2     42.90      47.90       0.830      0.234      0.45           1          220        0.00     9.89       20.72      -265.4     65.2       -330.6     0.904     c3:10.26; c2:0.01
183 T1109TS086_2o      086s    MULTICOM_qa          0.450    0.450    2        A2       C2        2        0.03     157      2        43.3     41.00      45.80       0.830      0.227      0.44           1          220        0.00     9.89       20.72      -278.9     51.0       -329.8     0.904     c3:10.26; c2:0.02
184 T1109TS444_3o      444     CoDock               0.449    0.449    2        A2       C2        2        0.11     147      1        46.4     44.30      48.60       0.809      0.235      0.46           1          220        0.00     9.95       20.87      501.1      641.3      -140.2     0.901     c3:10.39; c2:0.08
185 T1109TS248_1o      248     Manifold             0.448    0.448    2        A2       C2        2        0.01     157      1        45.7     43.70      47.90       0.787      0.235      0.44           1          220        0.00     9.86       20.55      1063.2     804.3      258.9      0.901     c3:10.20; c2:0.01
186 T1109TS493_4o      493     Shen-CAPRI           0.448    0.448    2        A2       C2        2        3.42     137      0        47.2     45.20      49.30       0.815      0.244      0.47           1          220        0.00     9.90       20.81      115.3      161.9      -46.6      0.887     c3:9.18; c2:2.20
187 T1109TS314_1o      314     Pierce               0.447    0.447    2        A2       C2        2        0.00     160      1        48.2     45.40      51.40       0.809      0.244      0.46           1          220        0.00     9.93       20.79      -235.4     278.3      -513.7     0.896     c3:10.11; c2:0.00
188 T1109TS314_5o      314     Pierce               0.446    0.446    2        A2       C2        2        0.00     143      0        42.9     42.80      43.10       0.809      0.217      0.44           1          220        0.00     9.90       20.75      525.5      752.5      -227.0     0.896     c3:21.19; c2:0.00
189 T1109TS493_1o      493     Shen-CAPRI           0.445    0.445    2        A2       C2        2        2.77     147      0        47.4     45.00      50.00       0.811      0.240      0.45           1          220        0.00     9.91       20.60      48.5       90.0       -41.5      0.892     c3:9.86; c2:1.90
190 T1109TS205_4o      205     Zou                  0.444    0.444    2        A2       C2        2        1.69     127      1        43.7     45.20      42.40       0.755      0.216      0.44           1          220        0.00     9.72       20.55      1383.6     650.5      733.1      0.880     c3:10.23; c2:1.18
191 T1109TS493_3o      493     Shen-CAPRI           0.444    0.444    2        A2       C2        2        2.12     145      0        46.6     44.10      49.30       0.817      0.243      0.49           1          220        0.00     9.87       20.61      -20.8      37.9       -58.7      0.895     c3:10.04; c2:1.48
192 T1109TS314_3o      314     Pierce               0.443    0.443    2        A2       C2        2        0.00     167      1        49.0     45.80      52.80       0.808      0.249      0.46           1          220        0.00     9.94       20.82      1.7        394.4      -392.7     0.897     c3:20.77; c2:0.00
193 T1109TS399_1o      399     BeijingAIProtein     0.443    0.443    2        A2       C2        2        0.06     160      2        44.9     42.80      47.20       0.828      0.235      0.48           1          220        0.00     9.82       20.51      -144.7     60.2       -204.8     0.899     c3:10.26; c2:0.05
194 T1109TS054_1o      054     UltraFold            0.443    0.443    2        A2       C2        2        0.06     160      2        44.9     42.80      47.20       0.828      0.235      0.48           1          220        0.00     9.82       20.51      -144.7     60.2       -204.8     0.899     c3:10.26; c2:0.05
195 T1109TS248_3o      248     Manifold             0.442    0.442    2        A2       C2        2        0.00     154      1        45.7     43.70      47.90       0.788      0.235      0.44           1          220        0.00     9.85       20.56      1000.7     691.4      309.3      0.899     c3:10.21; c2:0.00
196 T1109TS314_2o      314     Pierce               0.441    0.441    2        A2       C2        2        0.00     162      0        50.5     47.80      53.50       0.812      0.252      0.48           1          220        0.00     9.93       20.75      0.2        425.7      -425.4     0.896     c3:20.88; c2:0.00
197 T1109TS248_4o      248     Manifold             0.435    0.435    2        A2       C2        2        3.11     259      5        44.0     35.30      58.30       0.827      0.457      0.62           2          442        0.06     3.90       6.28       -661.3     -536.3     -125.0     0.926     c3:9.71; c2:2.17
198 T1109TS035_3o      035s    Manifold-E           0.435    0.435    2        A2       C2        2        3.11     259      5        44.0     35.30      58.30       0.827      0.457      0.62           2          442        0.06     3.90       6.28       -661.3     -536.3     -125.0     0.926     c3:9.71; c2:2.17
199 T1109TS493_5o      493     Shen-CAPRI           0.428    0.428    2        A2       C2        2        2.25     135      0        42.7     41.70      43.80       0.803      0.222      0.42           1          220        0.00     9.90       20.47      177.5      272.8      -95.3      0.885     c3:9.64; c2:1.47
200 T1109TS312_4o      312     Fernandez-Recio      0.427    0.429    2        A2       C2        2        0.15     149      0        43.8     41.40      46.50       0.823      0.241      0.44           1          220        0.00     9.83       19.84      -1605.5    -588.6     -1016.9    0.895     c3:9.50; c2:0.10
201 T1109TS493_2o      493     Shen-CAPRI           0.427    0.427    2        A2       C2        2        2.38     138      0        39.7     39.90      39.60       0.803      0.208      0.42           1          220        0.00     9.85       20.60      296.4      311.6      -15.2      0.882     c3:10.32; c2:1.69
202 T1109TS312_5o      312     Fernandez-Recio      0.426    0.427    2        A2       C2        2        0.48     145      0        42.5     40.80      44.40       0.821      0.235      0.42           1          220        0.00     9.83       19.85      -1358.8    -417.8     -941.0     0.893     c3:9.35; c2:0.32
203 T1109TS073_4o      073s    DFolding-refine      0.423    0.423    2        A2       C2        2        2.39     138      0        43.1     41.80      44.40       0.727      0.218      0.41           1          220        0.00     9.89       20.82      994.8      124.6      870.2      0.878     c3:9.85; c2:1.63
204 T1109TS312_1o      312     Fernandez-Recio      0.420    0.422    2        A2       C2        2        0.21     143      0        42.5     40.80      44.40       0.820      0.232      0.42           1          220        0.00     9.83       19.89      -1516.0    -567.4     -948.6     0.892     c3:9.50; c2:0.15
205 T1109TS312_2o      312     Fernandez-Recio      0.419    0.421    2        A2       C2        2        0.21     142      0        40.0     39.10      41.00       0.820      0.222      0.41           1          220        0.00     9.85       19.87      -1162.8    -297.6     -865.2     0.891     c3:9.57; c2:0.15
206 T1109TS312_3o      312     Fernandez-Recio      0.417    0.419    2        A2       C2        2        0.50     140      0        38.8     38.00      39.60       0.818      0.217      0.40           1          220        0.00     9.85       19.90      -1282.4    -413.2     -869.2     0.890     c3:9.34; c2:0.33
207 T1109TS147_1o      147     SHT                  0.417    0.419    2        A2       C2        2        2.48     135      0        39.2     38.20      40.30       0.686      0.217      0.48           1          220        0.00     9.81       19.32      192.2      -67.7      259.9      0.873     c3:10.14; c2:1.75
208 T1109TS494_5o      494     Venclovas            0.404    0.510    2        A2       C2        2        3.36     184      0        44.4     40.90      48.60       0.655      0.367      0.46           2          424        0.03     5.58       7.12       -1260.3    -308.7     -951.6     0.850     c3:8.99; c2:2.35
209 T1109TS188_1o      188s    GuijunLab-DeepDA     0.403    0.403    2        A2       C2        2        1.11     127      0        33.7     35.70      31.90       0.801      0.181      0.37           1          220        0.00     9.83       20.63      348.4      282.8      65.6       0.896     c3:10.04; c2:0.77
210 T1109TS169_3o      169     GuijunLab-Human      0.403    0.403    2        A2       C2        2        1.11     127      0        33.7     35.70      31.90       0.801      0.181      0.37           1          220        0.00     9.83       20.63      348.4      282.8      65.6       0.896     c3:10.04; c2:0.77
211 T1109TS188_2o      188s    GuijunLab-DeepDA     0.402    0.402    2        A2       C2        2        1.36     122      0        35.7     40.40      31.90       0.798      0.183      0.38           1          220        0.00     9.83       20.64      558.0      316.5      241.5      0.895     c3:9.78; c2:0.89
212 T1109TS169_5o      169     GuijunLab-Human      0.402    0.402    2        A2       C2        2        1.36     122      0        35.7     40.40      31.90       0.798      0.183      0.38           1          220        0.00     9.83       20.64      558.0      316.5      241.5      0.895     c3:9.78; c2:0.89
213 T1109TS278_3o      278     PEZYFoldings         0.400    0.400    2        A2       C2        2        0.60     305      6        36.6     27.80      53.50       0.731      0.284      0.48           1          221        0.00     9.17       6.57       1207.9     427.3      780.5      0.840     c3:11.57; c2:0.42
214 T1109TS073_3o      073s    DFolding-refine      0.399    0.399    2        A2       C2        2        1.71     132      0        37.5     36.90      38.20       0.715      0.202      0.41           1          220        0.00     9.84       20.92      610.6      -330.3     940.9      0.867     c3:10.06; c2:1.20
215 T1109TS147_2o      147     SHT                  0.396    0.400    2        A2       C2        2        2.03     153      0        35.5     33.80      37.50       0.685      0.212      0.48           1          221        0.00     9.90       19.14      -407.4     -392.0     -15.4      0.872     c3:9.87; c2:1.43
216 T1109TS494_2o      494     Venclovas            0.389    0.389    2        A2       C2        2        0.20     302      2        46.2     34.60      69.40       0.741      0.341      0.50           1          221        0.00     9.36       6.68       422.1      276.6      145.5      0.851     c3:11.51; c2:0.14
217 T1109TS165_2o      165     FTBiot0119           0.373    0.373    2        A2       C2        2        3.42     202      2        41.3     36.80      47.20       0.636      0.238      0.47           1          221        0.00     9.30       17.49      -492.5     -521.9     29.5       0.846     c3:9.33; c2:2.41
218 T1109TS073_2o      073s    DFolding-refine      0.371    0.371    2        A2       C2        2        1.97     123      0        36.7     36.00      37.50       0.706      0.198      0.41           1          220        0.00     9.71       20.70      469.4      -677.4     1146.8     0.845     c3:10.01; c2:1.38
219 T1109TS165_1o      165     FTBiot0119           0.370    0.371    2        A2       C2        2        0.06     203      2        42.0     37.00      48.60       0.649      0.247      0.48           1          221        0.00     9.31       17.49      -484.8     -451.6     -33.1      0.856     c3:9.40; c2:0.04
220 T1109TS165_4o      165     FTBiot0119           0.369    0.369    2        A2       C2        2        0.07     206      2        41.1     36.80      46.50       0.649      0.236      0.48           1          221        0.00     9.37       17.45      -166.6     -212.4     45.9       0.847     c3:9.41; c2:0.04
221 T1109TS073_5o      073s    DFolding-refine      0.366    0.366    2        A2       C2        2        2.43     121      0        35.7     36.80      34.70       0.702      0.184      0.38           1          219        0.00     9.44       21.03      560.2      -441.4     1001.6     0.842     c3:10.39; c2:1.72
222 T1109TS205_5o      205     Zou                  0.363    0.363    2        A2       C2        2        2.88     99       0        36.4     39.20      34.00       0.713      0.186      0.39           1          220        0.00     9.64       20.76      1806.8     777.9      1028.9     0.825     c3:9.70; c2:1.92
223 T1109TS165_3o      165     FTBiot0119           0.358    0.358    2        A2       C2        2        2.52     216      2        40.4     35.60      46.50       0.636      0.232      0.47           1          221        0.00     9.31       17.51      -615.1     -331.7     -283.4     0.848     c3:9.38; c2:1.78
224 T1109TS073_1o      073s    DFolding-refine      0.357    0.357    2        A2       C2        2        1.80     116      0        32.4     32.90      31.90       0.705      0.180      0.38           1          220        0.00     9.74       20.68      409.0      -598.2     1007.2     0.851     c3:10.07; c2:1.27
225 T1109TS278_4o      278     PEZYFoldings         0.357    0.357    2        A2       C2        2        0.04     82       0        47.9     73.90      35.40       0.783      0.133      0.37           1          221        0.00     9.99       19.80      2908.7     978.9      1929.8     0.506     c3:10.99; c2:0.03
226 T1109TS494_4o      494     Venclovas            0.349    0.349    2        A2       C2        2        2.71     80       1        24.6     30.00      20.80       0.725      0.135      0.27           1          220        0.00     9.87       20.84      3043.3     1582.8     1460.5     0.843     c3:10.20; c2:1.91
