    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   H1141TS278_2       278     PEZYFoldings         0.925    0.961    2        A1B1     C1        2        0.00     67       1        79.7     77.50      82.10       0.869      0.865      0.75           2          329        0.02     1.11       0.62       1559.5     944.8      614.8      0.975     c3:14.39; c2:13.49
112 H1141TS320_1       320     Elofsson             0.135    0.135    2        A1B1     C1        2        0.00     27       0        6.4      11.10      4.50        0.813      0.070      0.28           1          126        0.00     0.65       8.61       2474.9     1177.4     1297.5     0.675     c3:13.57; c2:14.15
113 H1141TS298_1       298s    MUFold               0.135    0.135    2        A1B1     C1        2        0.00     26       0        6.5      11.50      4.50        0.814      0.070      0.28           1          126        0.00     0.62       8.55       2572.4     1221.8     1350.6     0.674     c3:13.58; c2:14.15
114 H1141TS150_1       150     Grudinin             0.135    0.135    2        A1B1     C1        2        0.00     27       0        6.4      11.10      4.50        0.813      0.070      0.28           1          126        0.00     0.65       8.61       2474.9     1177.4     1297.5     0.675     c3:13.57; c2:14.15
115 H1141TS360_4       360     MUFold_H             0.135    0.135    2        A1B1     C1        2        0.00     26       0        6.5      11.50      4.50        0.814      0.070      0.28           1          126        0.00     0.62       8.55       2572.4     1221.8     1350.6     0.674     c3:13.58; c2:14.15
116 H1141TS071_5       071s    RaptorX-Multimer     0.135    0.135    2        A1B1     C1        2        0.00     28       0        4.1      6.70       3.00        0.798      0.074      0.28           1          126        0.00     0.54       8.57       2666.6     1391.8     1274.8     0.675     c3:13.70; c2:14.06
117 H1141TS398_3       398     ChaePred             0.135    0.135    2        A1B1     C1        2        0.00     88       5        8.8      7.50       10.40       0.769      0.057      0.28           1          126        0.00     0.52       9.05       1690.4     783.8      906.6      0.647     c3:14.02; c2:15.70
118 H1141TS165_2       165     FTBiot0119           0.135    0.135    2        A1B1     C1        2        0.00     27       0        6.4      11.10      4.50        0.813      0.070      0.28           1          126        0.00     0.65       8.61       2474.9     1177.4     1297.5     0.675     c3:13.57; c2:14.15
119 H1141TS011_4       011s    GinobiFold-SER       0.135    0.135    2        A1B1     C1        2        0.00     25       0        4.0      5.90       3.00        0.814      0.025      0.31           1          126        0.00     0.52       12.43      2806.7     1380.3     1426.4     0.634     c3:14.49; c2:14.31
120 H1141TS434_4       434     Coqualia             0.135    0.135    2        A1B1     C1        2        0.00     25       0        4.0      5.90       3.00        0.814      0.025      0.31           1          126        0.00     0.52       12.43      2806.7     1380.3     1426.4     0.634     c3:14.49; c2:14.31
121 H1141TS444_3       444     CoDock               0.134    0.134    2        A1B1     C1        2        0.00     29       0        8.2      12.90      6.00        0.788      0.080      0.28           1          126        0.00     0.67       8.63       2562.9     1452.5     1110.4     0.673     c3:13.62; c2:14.20
122 H1141TS225_3       225     ShanghaiTech         0.134    0.134    2        A1B1     C1        2        0.00     122      2        3.7      3.10       4.50        0.777      0.064      0.31           1          203        0.00     0.98       6.94       1293.4     613.8      679.6      0.644     c3:14.40; c2:13.92
123 H1141TS003_4       003     MULTICOM_human       0.133    0.133    2        A1B1     C1        2        0.00     25       0        6.5      12.00      4.50        0.813      0.070      0.26           1          126        0.00     0.60       8.58       2529.7     1199.9     1329.8     0.674     c3:13.57; c2:14.13
124 H1141TS462_2       462s    MultiFOLD            0.132    0.132    2        A1B1     C1        2        0.00     34       0        4.1      6.50       3.00        0.807      0.070      0.29           1          126        0.00     0.64       8.47       2203.8     1075.3     1128.5     0.672     c3:13.60; c2:14.07
125 H1141TS158_2       158s    MULTICOM_deep        0.132    0.132    2        A1B1     C1        2        0.00     24       0        6.5      11.50      4.50        0.811      0.073      0.24           1          126        0.00     0.60       8.60       2926.7     1494.2     1432.4     0.669     c3:13.58; c2:14.24
126 H1141TS239_4       239s    Yang-Multimer        0.132    0.132    2        A1B1     C1        2        0.00     30       0        4.0      6.10       3.00        0.804      0.067      0.31           1          126        0.00     0.61       8.42       2773.9     1557.9     1216.0     0.667     c3:13.51; c2:14.29
127 H1141TS158_1       158s    MULTICOM_deep        0.132    0.132    2        A1B1     C1        2        0.00     23       0        4.3      7.40       3.00        0.811      0.068      0.25           1          126        0.00     0.60       8.61       2894.1     1458.7     1435.4     0.669     c3:13.57; c2:14.23
128 H1141TS086_1       086s    MULTICOM_qa          0.132    0.132    2        A1B1     C1        2        0.00     23       0        4.3      7.40       3.00        0.811      0.068      0.25           1          126        0.00     0.60       8.61       2894.1     1458.7     1435.4     0.669     c3:13.57; c2:14.23
129 H1141TS367_3       367     MULTICOM             0.132    0.132    2        A1B1     C1        2        0.00     26       0        6.5      12.00      4.50        0.813      0.070      0.26           1          126        0.00     0.61       8.54       2491.2     1176.4     1314.8     0.674     c3:13.55; c2:14.14
130 H1141TS086_2       086s    MULTICOM_qa          0.132    0.132    2        A1B1     C1        2        0.00     24       0        6.5      11.50      4.50        0.811      0.073      0.24           1          126        0.00     0.60       8.60       2926.7     1494.2     1432.4     0.669     c3:13.58; c2:14.24
131 H1141TS086_5       086s    MULTICOM_qa          0.132    0.132    2        A1B1     C1        2        0.00     25       0        4.3      7.40       3.00        0.810      0.068      0.25           1          126        0.00     0.60       8.70       2608.3     1262.8     1345.5     0.672     c3:13.56; c2:14.22
132 H1141TS158_5       158s    MULTICOM_deep        0.132    0.132    2        A1B1     C1        2        0.00     25       0        4.3      7.40       3.00        0.810      0.068      0.25           1          126        0.00     0.60       8.70       2608.3     1262.8     1345.5     0.672     c3:13.56; c2:14.22
133 H1141TS003_5       003     MULTICOM_human       0.132    0.132    2        A1B1     C1        2        0.00     25       0        4.3      7.40       3.00        0.810      0.068      0.25           1          126        0.00     0.60       8.70       2608.3     1262.8     1345.5     0.672     c3:13.56; c2:14.22
134 H1141TS003_1       003     MULTICOM_human       0.132    0.132    2        A1B1     C1        2        0.00     23       0        4.3      7.40       3.00        0.811      0.068      0.25           1          126        0.00     0.60       8.61       2894.1     1458.7     1435.4     0.669     c3:13.57; c2:14.23
135 H1141TS239_1       239s    Yang-Multimer        0.131    0.131    2        A1B1     C1        2        0.00     23       0        2.1      3.60       1.50        0.804      0.063      0.25           1          126        0.00     0.63       8.68       2962.2     1522.2     1440.0     0.668     c3:13.51; c2:14.15
136 H1141TS011_3       011s    GinobiFold-SER       0.131    0.131    2        A1B1     C1        2        0.00     23       0        2.0      3.00       1.50        0.814      0.019      0.29           1          126        0.00     0.50       12.44      2694.8     1337.0     1357.8     0.632     c3:14.46; c2:14.29
137 H1141TS225_5       225     ShanghaiTech         0.131    0.132    2        A1B1     C1        2        0.00     44       0        5.0      5.70       4.50        0.808      0.062      0.22           1          126        0.00     0.72       8.17       2185.8     1138.4     1047.4     0.658     c3:13.96; c2:13.78
138 H1141TS434_3       434     Coqualia             0.131    0.131    2        A1B1     C1        2        0.00     23       0        2.0      3.00       1.50        0.814      0.019      0.29           1          126        0.00     0.50       12.44      2694.8     1337.0     1357.8     0.632     c3:14.46; c2:14.29
139 H1141TS071_3       071s    RaptorX-Multimer     0.131    0.131    2        A1B1     C1        2        0.00     23       0        4.2      6.90       3.00        0.797      0.071      0.25           1          126        0.00     0.53       8.71       2487.4     1411.9     1075.5     0.671     c3:13.67; c2:14.19
140 H1141TS439_1       439     Yang                 0.130    0.130    2        A1B1     C1        2        0.00     23       0        2.2      4.20       1.50        0.783      0.063      0.22           1          126        0.00     0.70       8.65       2965.3     754.5      2210.8     0.668     c3:13.53; c2:14.16
141 H1141TS494_5       494     Venclovas            0.129    0.129    2        A1B1     C1        2        0.00     27       0        4.1      6.50       3.00        0.792      0.066      0.27           1          126        0.00     0.56       8.92       2693.3     1493.5     1199.8     0.670     c3:13.64; c2:14.32
142 H1141TS071_4       071s    RaptorX-Multimer     0.129    0.129    2        A1B1     C1        2        0.00     26       0        4.3      8.00       3.00        0.797      0.072      0.25           1          126        0.00     0.55       8.53       2418.5     1347.3     1071.2     0.671     c3:13.64; c2:14.16
143 H1141TS169_3       169     GuijunLab-Human      0.129    0.130    2        A1B1     C1        2        0.00     45       0        5.1      6.00       4.50        0.811      0.061      0.25           1          126        0.00     0.62       8.52       2135.8     1181.8     954.1      0.659     c3:14.56; c2:13.54
144 H1141TS350_1       350     ClusPro              0.127    0.127    2        A1B1     C1        2        0.00     23       0        4.3      8.00       3.00        0.802      0.071      0.26           1          126        0.00     0.63       8.59       1984.8     938.0      1046.8     0.675     c3:13.57; c2:14.13
145 H1141TS493_5       493     Shen-CAPRI           0.127    0.136    2        A1B1     C1        2        0.00     54       0        3.3      3.60       3.00        0.770      0.082      0.27           1          203        0.00     1.00       8.36       931.2      42.2       889.0      0.671     c3:14.20; c2:13.75
146 H1141TS205_1       205     Zou                  0.127    0.127    2        A1B1     C1        2        0.00     48       1        3.3      3.60       3.00        0.807      0.057      0.24           1          126        0.00     0.59       8.66       2161.9     919.0      1243.0     0.653     c3:14.64; c2:13.52
147 H1141TS091_4       091     UNRES                0.126    0.132    2        A1B1     C1        2        0.00     54       0        9.5      13.20      7.50        0.740      0.039      0.44           1          126        0.00     0.72       13.71      3087.6     1789.8     1297.7     0.635     c3:14.55; c2:14.99
148 H1141TS423_1       423     trComplex            0.126    0.126    2        A1B1     C1        2        0.00     23       0        4.3      7.40       3.00        0.808      0.068      0.23           1          126        0.00     0.58       8.68       3000.4     1429.7     1570.7     0.668     c3:13.54; c2:14.19
149 H1141TS187_1       187     TRFold               0.126    0.126    2        A1B1     C1        2        0.00     23       0        4.3      7.40       3.00        0.808      0.068      0.23           1          126        0.00     0.58       8.68       3000.4     1429.7     1570.7     0.668     c3:13.54; c2:14.19
150 H1141TS239_5       239s    Yang-Multimer        0.124    0.124    2        A1B1     C1        2        0.00     27       0        4.2      7.10       3.00        0.794      0.070      0.28           1          126        0.00     0.60       8.49       2948.5     1500.0     1448.5     0.669     c3:13.59; c2:14.17
151 H1141TS312_3       312     Fernandez-Recio      0.124    0.124    2        A1B1     C1        2        0.00     29       1        2.1      3.30       1.50        0.809      0.063      0.30           1          126        0.00     0.68       8.35       2280.1     1271.8     1008.3     0.668     c3:14.76; c2:14.96
152 H1141TS298_5       298s    MUFold               0.124    0.124    2        A1B1     C1        2        0.00     31       0        6.2      10.30      4.50        0.814      0.069      0.27           1          126        0.00     0.64       8.49       2581.2     1206.5     1374.8     0.674     c3:13.63; c2:14.20
153 H1141TS092_1       092     Agemo_mix            0.123    0.123    2        A1B1     C1        2        0.00     54       1        9.4      12.80      7.50        0.756      0.041      0.42           1          29         0.00     9.22       11.96      2289.1     1208.6     1080.4     0.625     c3:15.16; c2:14.47
154 H1141TS091_1       091     UNRES                0.120    0.126    2        A1B1     C1        2        0.00     70       0        10.3     12.00      9.00        0.738      0.045      0.45           1          126        0.00     0.75       13.11      2972.7     1737.5     1235.2     0.637     c3:14.58; c2:15.07
155 H1141TS133_5       133s    ShanghaiTech-TS-SER  0.120    0.120    2        A1B1     C1        2        0.00     27       0        2.0      3.00       1.50        0.813      0.018      0.28           1          126        0.00     0.52       12.75      2685.1     1317.0     1368.1     0.630     c3:14.43; c2:14.45
156 H1141TS312_5       312     Fernandez-Recio      0.120    0.120    2        A1B1     C1        2        0.00     25       0        0.0      0.00       0.00        0.811      0.056      0.26           1          126        0.00     0.63       8.62       2403.9     1320.0     1083.8     0.666     c3:14.74; c2:14.97
157 H1141TS185_4       185     BAKER                0.119    0.119    2        A1B1     C1        2        0.00     51       1        5.5      7.10       4.50        0.789      0.030      0.44           1          203        0.00     1.26       12.11      2284.1     1244.2     1039.8     0.624     c3:14.91; c2:14.44
158 H1141TS234_4       234     Panlab               0.118    0.118    2        A1B1     C1        2        0.00     30       2        7.7      10.80      6.00        0.712      0.057      0.22           1          203        0.00     0.92       10.67      2478.7     1063.1     1415.6     0.656     c3:13.71; c2:13.69
159 H1141TS434_1       434     Coqualia             0.117    0.117    2        A1B1     C1        2        0.00     25       0        2.0      2.90       1.50        0.813      0.018      0.29           1          126        0.00     0.56       13.04      2596.8     1229.2     1367.6     0.631     c3:14.39; c2:14.53
160 H1141TS011_1       011s    GinobiFold-SER       0.117    0.117    2        A1B1     C1        2        0.00     25       0        2.0      2.90       1.50        0.813      0.018      0.29           1          126        0.00     0.56       13.04      2596.8     1229.2     1367.6     0.631     c3:14.39; c2:14.53
161 H1141TS187_2       187     TRFold               0.117    0.123    2        A1B1     C1        2        0.00     59       1        3.3      3.70       3.00        0.791      0.022      0.28           1          203        0.00     1.07       14.09      2329.4     1259.3     1070.0     0.624     c3:14.49; c2:16.01
162 H1141TS423_2       423     trComplex            0.117    0.123    2        A1B1     C1        2        0.00     59       1        3.3      3.70       3.00        0.791      0.022      0.28           1          203        0.00     1.07       14.09      2329.4     1259.3     1070.0     0.624     c3:14.49; c2:16.01
163 H1141TS350_3       350     ClusPro              0.114    0.114    2        A1B1     C1        2        0.00     21       0        2.0      3.20       1.50        0.790      0.058      0.27           1          126        0.00     0.57       8.98       1515.4     637.3      878.1      0.664     c3:13.55; c2:14.31
164 H1141TS439_5       439     Yang                 0.113    0.113    2        A1B1     C1        2        0.00     26       0        2.0      3.00       1.50        0.786      0.019      0.27           1          126        0.00     0.59       12.77      2979.9     853.0      2126.9     0.628     c3:14.33; c2:14.43
165 H1141TS433_3       433     OpenFold-SingleSeq   0.112    0.112    2        A1B1     C1        2        0.00     17       0        0.0      0.00       0.00        0.786      0.026      0.31           1          203        0.00     1.05       10.58      3424.8     1623.8     1801.1     0.639     c3:14.04; c2:14.64
166 H1141TS441_3       441     OpenFold             0.112    0.112    2        A1B1     C1        2        0.00     17       0        0.0      0.00       0.00        0.786      0.026      0.31           1          203        0.00     1.05       10.58      3424.8     1623.8     1801.1     0.639     c3:14.04; c2:14.64
167 H1141TS399_1       399     BeijingAIProtein     0.111    0.111    2        A1B1     C1        2        0.00     43       0        8.1      12.50      6.00        0.812      0.033      0.41           1          126        0.00     0.51       13.01      2617.3     1324.5     1292.8     0.628     c3:14.18; c2:15.15
168 H1141TS054_1       054     UltraFold            0.111    0.111    2        A1B1     C1        2        0.00     43       0        8.1      12.50      6.00        0.812      0.033      0.41           1          126        0.00     0.51       13.01      2617.3     1324.5     1292.8     0.628     c3:14.18; c2:15.15
169 H1141TS125_1       125s    UltraFold_Server     0.111    0.111    2        A1B1     C1        2        0.00     43       0        8.1      12.50      6.00        0.812      0.033      0.41           1          126        0.00     0.51       13.01      2617.3     1324.5     1292.8     0.628     c3:14.18; c2:15.15
170 H1141TS441_4       441     OpenFold             0.110    0.110    2        A1B1     C1        2        0.00     15       0        0.0      0.00       0.00        0.785      0.026      0.31           1          203        0.00     1.04       10.58      3523.2     1761.9     1761.3     0.639     c3:14.02; c2:14.62
171 H1141TS433_4       433     OpenFold-SingleSeq   0.110    0.110    2        A1B1     C1        2        0.00     15       0        0.0      0.00       0.00        0.785      0.026      0.31           1          203        0.00     1.04       10.58      3523.2     1761.9     1761.3     0.639     c3:14.02; c2:14.62
172 H1141TS278_1       278     PEZYFoldings         0.109    0.117    2        A1B1     C1        2        0.00     55       0        3.3      3.80       3.00        0.793      0.022      0.29           1          203        0.00     0.97       13.97      2001.0     1067.6     933.5      0.627     c3:14.47; c2:16.07
173 H1141TS215_3       215s    XRC_VU               0.109    0.109    2        A1B1     C1        2        0.00     15       0        10.4     40.00      6.00        0.777      0.062      0.19           1          203        0.00     1.10       15.86      3240.8     1359.1     1881.7     0.665     c3:14.39; c2:14.08
174 H1141TS187_4       187     TRFold               0.108    0.108    2        A1B1     C1        2        0.00     29       0        2.2      3.80       1.50        0.807      0.062      0.22           1          126        0.00     0.59       8.45       2699.3     1385.5     1313.8     0.667     c3:13.56; c2:14.17
175 H1141TS423_3       423     trComplex            0.108    0.108    2        A1B1     C1        2        0.00     29       0        2.2      3.80       1.50        0.807      0.062      0.22           1          126        0.00     0.59       8.45       2699.3     1385.5     1313.8     0.667     c3:13.56; c2:14.17
176 H1141TS215_5       215s    XRC_VU               0.108    0.108    2        A1B1     C1        2        0.00     11       0        5.1      18.20      3.00        0.772      0.061      0.27           1          203        0.00     1.11       11.96      3449.9     1532.2     1917.7     0.671     c3:14.14; c2:14.15
177 H1141TS399_3       399     BeijingAIProtein     0.107    0.107    2        A1B1     C1        2        0.00     34       1        1.9      2.60       1.50        0.815      0.018      0.27           1          126        0.00     0.52       12.92      2587.6     1317.5     1270.2     0.630     c3:14.44; c2:14.50
178 H1141TS234_3       234     Panlab               0.107    0.107    2        A1B1     C1        2        0.00     30       0        4.1      6.50       3.00        0.722      0.064      0.23           1          203        0.00     0.92       11.34      2602.8     1088.4     1514.4     0.673     c3:13.60; c2:14.01
179 H1141TS125_3       125s    UltraFold_Server     0.107    0.107    2        A1B1     C1        2        0.00     34       1        1.9      2.60       1.50        0.815      0.018      0.27           1          126        0.00     0.52       12.92      2587.6     1317.5     1270.2     0.630     c3:14.44; c2:14.50
180 H1141TS054_3       054     UltraFold            0.107    0.107    2        A1B1     C1        2        0.00     34       1        1.9      2.60       1.50        0.815      0.018      0.27           1          126        0.00     0.52       12.92      2587.6     1317.5     1270.2     0.630     c3:14.44; c2:14.50
181 H1141TS398_1       398     ChaePred             0.107    0.111    2        A1B1     C1        2        0.00     88       1        5.0      4.30       6.00        0.774      0.060      0.36           1          126        0.00     0.61       8.18       1679.2     990.5      688.7      0.635     c3:13.87; c2:13.80
182 H1141TS348_4       348     Takeda-Shitaka_Lab   0.106    0.106    2        A1B1     C1        2        0.00     52       2        3.3      3.80       3.00        0.811      0.047      0.17           1          126        0.00     0.60       9.48       2087.3     1092.3     995.0      0.644     c3:14.55; c2:13.57
183 H1141TS073_2       073s    DFolding-refine      0.106    0.106    2        A1B1     C1        2        0.00     19       0        0.0      0.00       0.00        0.717      0.058      0.19           1          126        0.00     1.47       9.58       2058.0     -187.2     2245.2     0.652     c3:14.14; c2:14.32
184 H1141TS150_4       150     Grudinin             0.106    0.106    2        A1B1     C1        2        0.00     52       2        3.3      3.80       3.00        0.811      0.047      0.17           1          126        0.00     0.60       9.48       2092.0     1124.0     968.0      0.644     c3:14.55; c2:13.57
185 H1141TS205_4       205     Zou                  0.106    0.106    2        A1B1     C1        2        0.00     43       0        1.7      2.10       1.50        0.788      0.016      0.20           1          203        0.00     0.98       12.14      2364.8     861.4      1503.4     0.622     c3:14.48; c2:16.17
186 H1141TS314_4       314     Pierce               0.104    0.104    2        A1B1     C1        2        0.00     74       0        10.5     10.60      10.40       0.743      0.054      0.38           1          126        0.00     1.02       12.48      1185.9     697.8      488.1      0.633     c3:14.33; c2:14.06
187 H1141TS169_2       169     GuijunLab-Human      0.103    0.103    2        A1B1     C1        2        0.00     29       0        2.0      2.90       1.50        0.815      0.018      0.29           1          126        0.00     0.56       12.97      2578.2     1285.9     1292.3     0.630     c3:14.38; c2:14.50
188 H1141TS444_1       444     CoDock               0.101    0.107    2        A1B1     C1        2        0.00     87       0        5.3      4.70       6.00        0.784      0.035      0.40           1          126        0.00     0.78       13.63      1032.7     908.1      124.6      0.629     c3:14.38; c2:15.87
189 H1141TS067_1       067     ESM-single-sequence  0.101    0.109    2        A1B1     C1        2        0.00     30       0        2.0      3.00       1.50        0.733      0.025      0.34           1          203        0.00     1.40       14.18      1492.0     81.9       1410.1     0.626     c3:14.50; c2:14.33
190 H1141TS165_3       165     FTBiot0119           0.098    0.103    2        A1B1     C1        2        0.00     82       1        4.9      4.20       6.00        0.727      0.049      0.22           1          203        0.00     1.04       10.42      693.3      217.7      475.6      0.639     c3:13.64; c2:13.47
191 H1141TS398_2       398     ChaePred             0.098    0.105    2        A1B1     C1        2        0.00     108      5        6.9      5.60       9.00        0.776      0.046      0.37           1          126        0.00     0.66       13.28      1175.1     722.3      452.8      0.636     c3:14.50; c2:16.10
192 H1141TS444_2       444     CoDock               0.095    0.101    2        A1B1     C1        2        0.00     96       0        5.1      4.50       6.00        0.777      0.035      0.41           1          126        0.00     1.00       13.17      1115.7     1000.0     115.7      0.629     c3:14.30; c2:15.75
193 H1141TS348_3       348     Takeda-Shitaka_Lab   0.089    0.089    2        A1B1     C1        2        0.00     43       0        1.8      2.10       1.50        0.792      0.016      0.32           1          203        0.00     0.89       14.66      2655.3     1132.2     1523.1     0.624     c3:14.51; c2:15.53
194 H1141TS215_1       215s    XRC_VU               0.089    0.089    2        A1B1     C1        2        0.00     14       0        2.4      6.20       1.50        0.789      0.036      0.15           1          126        0.00     0.61       8.85       2807.4     1417.6     1389.8     0.631     c3:13.83; c2:14.10
195 H1141TS169_1       169     GuijunLab-Human      0.086    0.104    2        A1B1     C1        2        0.00     71       5        5.4      4.90       6.00        0.768      0.037      0.25           1          203        0.00     0.96       13.07      1954.2     1062.4     891.8      0.625     c3:13.86; c2:14.91
196 H1141TS446_5       446s    ColabFold            0.082    0.082    2        A1B1     C1        2        0.00     47       1        1.7      2.00       1.50        0.803      0.027      0.28           1          126        0.00     0.68       11.22      2506.4     1374.7     1131.7     0.621     c3:14.09; c2:13.98
197 H1141TS461_5       461     colabfold_human      0.082    0.082    2        A1B1     C1        2        0.00     47       1        1.7      2.00       1.50        0.803      0.027      0.28           1          126        0.00     0.68       11.22      2506.4     1374.7     1131.7     0.621     c3:14.09; c2:13.98
198 H1141TS091_5       091     UNRES                0.080    0.080    2        A1B1     C1        2        0.00     42       0        1.9      2.70       1.50        0.737      0.044      0.22           1          126        0.00     0.71       9.71       4056.5     2378.9     1677.6     0.641     c3:14.70; c2:13.61
199 H1141TS215_2       215s    XRC_VU               0.077    0.077    2        A1B1     C1        2        0.00     17       1        4.9      13.30      3.00        0.789      0.048      0.12           1          126        0.00     0.52       10.27      3095.8     1445.8     1650.0     0.645     c3:13.83; c2:14.24
200 H1141TS494_3       494     Venclovas            0.072    0.073    2        A1B1     C1        2        0.00     51       1        1.6      1.80       1.50        0.798      0.032      0.18           1          126        0.00     0.63       10.20      2468.6     1484.8     983.8      0.631     c3:14.23; c2:13.79
201 H1141TS165_1       165     FTBiot0119           0.072    0.072    2        A1B1     C1        2        0.00     87       3        8.6      7.40       10.40       0.687      0.064      0.24           1          203        0.00     1.04       9.70       600.0      -24.0      624.0      0.651     c3:13.45; c2:14.64
202 H1141TS278_5       278     PEZYFoldings         0.071    0.078    2        A1B1     C1        2        0.00     46       0        0.0      0.00       0.00        0.783      0.029      0.27           1          203        0.00     0.94       11.20      1875.2     1212.1     663.1      0.631     c3:14.70; c2:14.21
203 H1141TS348_2       348     Takeda-Shitaka_Lab   0.065    0.069    2        A1B1     C1        2        0.00     44       0        0.0      0.00       0.00        0.801      0.014      0.15           1          126        0.00     0.66       14.57      2010.0     755.7      1254.4     0.620     c3:13.62; c2:14.84
204 H1141TS245_5       245s    FoldEver             0.059    0.059    2        A1B1     C1        2        0.00     80       0        4.2      3.90       4.50        0.786      0.056      0.30           1          203        0.00     1.01       7.92       1629.1     650.1      979.0      0.633     c3:14.45; c2:13.85
205 H1141TS185_2       185     BAKER                0.059    0.063    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.773      0.039      0.15           1          203        0.00     0.97       8.52       2279.4     1233.5     1045.9     0.631     c3:14.78; c2:14.25
206 H1141TS234_1       234     Panlab               0.058    0.059    2        A1B1     C1        2        0.00     40       0        1.9      2.60       1.50        0.717      0.054      0.27           1          203        0.00     0.92       10.83      2429.7     948.4      1481.3     0.664     c3:13.53; c2:14.54
207 H1141TS054_2       054     UltraFold            0.057    0.060    2        A1B1     C1        2        0.00     42       1        0.0      0.00       0.00        0.798      0.015      0.23           1          126        0.00     0.66       11.42      2550.5     1214.6     1335.9     0.616     c3:14.53; c2:14.40
208 H1141TS125_2       125s    UltraFold_Server     0.057    0.060    2        A1B1     C1        2        0.00     42       1        0.0      0.00       0.00        0.798      0.015      0.23           1          126        0.00     0.66       11.42      2550.5     1214.6     1335.9     0.616     c3:14.53; c2:14.40
209 H1141TS073_4       073s    DFolding-refine      0.057    0.062    2        A1B1     C1        2        0.00     46       0        1.8      2.10       1.50        0.680      0.017      0.20           1          203        0.00     1.64       14.25      1546.1     -477.8     2023.9     0.596     c3:14.44; c2:15.10
210 H1141TS399_2       399     BeijingAIProtein     0.057    0.060    2        A1B1     C1        2        0.00     42       1        0.0      0.00       0.00        0.798      0.015      0.23           1          126        0.00     0.66       11.42      2550.5     1214.6     1335.9     0.616     c3:14.53; c2:14.40
211 H1141TS185_5       185     BAKER                0.056    0.056    2        A1B1     C1        2        0.00     41       0        3.8      5.10       3.00        0.777      0.056      0.28           1          203        0.00     1.07       10.07      2367.4     1243.8     1123.6     0.654     c3:14.21; c2:14.04
212 H1141TS462_5       462s    MultiFOLD            0.055    0.060    2        A1B1     C1        2        0.00     40       0        0.0      0.00       0.00        0.803      0.014      0.19           1          126        0.00     0.67       11.23      2198.8     1121.9     1076.9     0.615     c3:14.41; c2:14.48
213 H1141TS225_2       225     ShanghaiTech         0.052    0.052    2        A1B1     C1        2        0.00     60       1        1.6      1.80       1.50        0.809      0.022      0.25           1          126        0.00     0.59       10.12      1544.0     804.4      739.6      0.620     c3:14.27; c2:13.87
214 H1141TS073_3       073s    DFolding-refine      0.048    0.049    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.684      0.041      0.20           1          203        0.00     1.74       9.40       1606.9     -525.8     2132.8     0.612     c3:14.93; c2:14.52
215 H1141TS067_2       067     ESM-single-sequence  0.048    0.049    2        A1B1     C1        2        0.00     29       0        0.0      0.00       0.00        0.726      0.045      0.16           1          203        0.00     1.72       8.60       3673.9     1566.5     2107.4     0.621     c3:14.32; c2:14.07
216 H1141TS098_4       098s    GuijunLab-Assembly   0.047    0.047    2        A1B1     C1        2        0.00     282      24       2.9      1.80       7.50        0.627      0.039      0.20           1          126        0.00     0.51       11.86      1294.7     696.3      598.4      0.629     c3:15.81; c2:17.40
217 H1141TS423_4       423     trComplex            0.047    0.048    2        A1B1     C1        2        0.00     44       1        0.0      0.00       0.00        0.803      0.024      0.12           1          126        0.00     0.60       10.99      2475.0     1441.7     1033.3     0.625     c3:14.16; c2:13.62
218 H1141TS187_5       187     TRFold               0.047    0.048    2        A1B1     C1        2        0.00     44       1        0.0      0.00       0.00        0.803      0.024      0.12           1          126        0.00     0.60       10.99      2475.0     1441.7     1033.3     0.625     c3:14.16; c2:13.62
219 H1141TS234_5       234     Panlab               0.042    0.042    2        A1B1     C1        2        0.00     21       0        0.0      0.00       0.00        0.724      0.061      0.24           1          203        0.00     0.92       10.54      2825.9     1197.8     1628.1     0.682     c3:14.01; c2:13.94
220 H1141TS288_3       288s    DFolding-server      0.041    0.043    2        A1B1     C1        2        0.00     83       4        0.0      0.00       0.00        0.754      0.035      0.22           1          203        0.00     0.88       8.54       2156.5     1203.9     952.6      0.630     c3:14.64; c2:14.20
221 H1141TS131_3       131s    Kiharalab_Server     0.038    0.040    2        A1B1     C1        2        0.00     61       1        0.0      0.00       0.00        0.783      0.012      0.22           1          203        0.00     0.89       14.14      2116.7     1008.2     1108.5     0.618     c3:14.12; c2:14.95
222 H1141TS398_4       398     ChaePred             0.038    0.041    2        A1B1     C1        2        0.00     78       3        0.0      0.00       0.00        0.778      0.059      0.28           1          126        0.00     0.61       9.77       1289.1     684.3      604.8      0.651     c3:14.19; c2:13.83
223 H1141TS225_4       225     ShanghaiTech         0.034    0.037    2        A1B1     C1        2        0.00     84       3        0.0      0.00       0.00        0.802      0.019      0.21           1          126        0.00     0.91       9.48       1398.5     628.0      770.5      0.620     c3:14.52; c2:13.80
