    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   H1142TS119_2       119     Kiharalab            0.673    0.673    2        A1B1     C1        2        0.00     30       0        44.7     45.90      43.60       0.814      0.314      0.61           1          208        0.00     1.12       2.72       931.3      404.0      527.3      0.773     c3:14.43; c2:14.77
113 H1142TS248_2       248     Manifold             0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.799      0.008      0.22           1          208        0.00     1.13       18.30      1639.4     953.5      685.9      0.613     c3:14.59; c2:15.22
114 H1142TS320_4       320     Elofsson             0.000    0.000    2        A1B1     C1        2        0.00     34       0        0.0      0.00       0.00        0.805      0.011      0.19           1          208        0.00     1.12       13.25      844.1      436.2      407.9      0.615     c3:14.37; c2:13.91
115 H1142TS374_2       374     Zheng                0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.797      0.009      0.21           1          208        0.00     1.01       18.40      789.0      155.5      633.5      0.615     c3:14.67; c2:15.29
116 H1142TS399_2       399     BeijingAIProtein     0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.808      0.008      0.23           1          208        0.00     1.14       17.40      1061.9     482.6      579.2      0.612     c3:14.93; c2:15.28
117 H1142TS462_3       462s    MultiFOLD            0.000    0.000    2        A1B1     C1        2        0.00     31       0        0.0      0.00       0.00        0.787      0.010      0.16           1          208        0.00     1.15       13.94      818.1      562.8      255.3      0.611     c3:13.67; c2:13.91
118 H1142TS165_5       165     FTBiot0119           0.000    0.000    2        A1B1     C1        2        0.00     57       3        0.0      0.00       0.00        0.785      0.037      0.16           1          208        0.00     1.11       9.85       581.3      431.1      150.2      0.630     c3:13.88; c2:14.02
119 H1142TS205_2       205     Zou                  0.000    0.000    2        A1B1     C1        2        0.00     52       0        0.0      0.00       0.00        0.720      0.007      0.21           1          208        0.00     1.38       16.99      1103.1     296.4      806.8      0.604     c3:15.00; c2:14.36
120 H1142TS205_5       205     Zou                  0.000    0.000    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.729      0.016      0.24           1          208        0.00     1.83       13.08      1052.3     274.4      778.0      0.600     c3:15.06; c2:15.02
121 H1142TS227_2       227     GinobiFold           0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.804      0.011      0.20           1          208        0.00     1.12       12.37      978.8      563.0      415.9      0.616     c3:14.26; c2:13.85
122 H1142TS234_2       234     Panlab               0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.773      0.013      0.23           1          208        0.00     1.12       11.81      1398.5     832.3      566.2      0.616     c3:14.21; c2:13.97
123 H1142TS239_3       239s    Yang-Multimer        0.000    0.000    2        A1B1     C1        2        0.00     27       0        0.0      0.00       0.00        0.780      0.011      0.12           1          208        0.00     1.14       12.35      1624.2     195.7      1428.4     0.615     c3:14.12; c2:13.83
124 H1142TS248_4       248     Manifold             0.000    0.000    2        A1B1     C1        2        0.00     32       0        0.0      0.00       0.00        0.788      0.010      0.17           1          208        0.00     1.54       13.57      1451.5     1027.8     423.6      0.608     c3:14.38; c2:13.91
125 H1142TS257_1       257     WL_team              0.000    0.000    2        A1B1     C1        2        0.00     33       0        0.0      0.00       0.00        0.701      0.011      0.18           1          208        0.00     1.52       12.79      1534.8     958.5      576.2      0.603     c3:14.69; c2:14.19
126 H1142TS278_3       278     PEZYFoldings         0.000    0.000    2        A1B1     C1        2        0.00     54       0        0.0      0.00       0.00        0.776      0.012      0.11           1          208        0.00     1.37       13.89      163.3      325.5      -162.2     0.608     c3:13.88; c2:14.14
127 H1142TS288_1       288s    DFolding-server      0.000    0.000    2        A1B1     C1        2        0.00     41       1        0.0      0.00       0.00        0.802      0.011      0.27           1          208        0.00     1.07       12.39      1206.9     786.2      420.7      0.617     c3:14.27; c2:13.82
128 H1142TS298_2       298s    MUFold               0.000    0.000    2        A1B1     C1        2        0.00     32       0        0.0      0.00       0.00        0.805      0.011      0.20           1          208        0.00     1.12       13.21      638.1      332.3      305.8      0.615     c3:14.39; c2:13.88
129 H1142TS333_2       333s    FALCON0              0.000    0.000    2        A1B1     C1        2        0.00     0        0        -        -          -           0.520      0.000      -              1          208        0.00     1.76       -          12065.5    4830.4     7235.1     0.093     c3:75.02; c2:75.82
130 H1142TS348_5       348     Takeda-Shitaka_Lab   0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.806      0.009      0.12           1          208        0.00     1.17       13.57      776.8      285.7      491.2      0.614     c3:14.59; c2:14.14
131 H1142TS360_1       360     MUFold_H             0.000    0.000    2        A1B1     C1        2        0.00     42       1        0.0      0.00       0.00        0.802      0.012      0.15           1          208        0.00     1.11       12.14      719.2      197.3      522.0      0.614     c3:14.05; c2:14.30
132 H1142TS367_1       367     MULTICOM             0.000    0.000    2        A1B1     C1        2        0.00     44       0        0.0      0.00       0.00        0.810      0.011      0.22           1          208        0.00     1.12       12.33      781.2      493.1      288.1      0.616     c3:14.54; c2:13.90
133 H1142TS367_4       367     MULTICOM             0.000    0.000    2        A1B1     C1        2        0.00     34       0        0.0      0.00       0.00        0.804      0.011      0.21           1          208        0.00     1.12       13.12      977.8      534.2      443.5      0.615     c3:14.51; c2:13.88
134 H1142TS368_2       368s    FALCON2              0.000    0.000    2        A1B1     C1        2        0.00     0        0        -        -          -           0.520      0.000      -              1          208        0.00     1.76       -          12065.5    4830.4     7235.1     0.093     c3:75.02; c2:75.82
135 H1142TS390_3       390s    NBIS-AF2-multimer    0.000    0.000    2        A1B1     C1        2        0.00     33       1        0.0      0.00       0.00        0.807      0.010      0.19           1          208        0.00     1.11       12.64      895.3      515.6      379.7      0.616     c3:14.43; c2:13.85
136 H1142TS423_1       423     trComplex            0.000    0.000    2        A1B1     C1        2        0.00     45       0        0.0      0.00       0.00        0.803      0.011      0.19           1          208        0.00     1.16       12.96      566.6      417.3      149.2      0.614     c3:14.32; c2:13.87
137 H1142TS423_4       423     trComplex            0.000    0.000    2        A1B1     C1        2        0.00     39       0        0.0      0.00       0.00        0.801      0.010      0.16           1          208        0.00     1.11       11.64      1197.1     529.8      667.3      0.614     c3:14.49; c2:13.92
138 H1142TS035_1       035s    Manifold-E           0.000    0.000    2        A1B1     C1        2        0.00     24       0        0.0      0.00       0.00        0.798      0.011      0.15           1          208        0.00     1.11       13.43      1419.3     977.9      441.4      0.616     c3:14.38; c2:13.88
139 H1142TS097_2       097     Graphen_Medical      0.000    0.000    2        A1B1     C1        2        0.00     87       1        0.0      0.00       0.00        0.757      0.010      0.15           1          208        0.00     1.20       12.07      -1042.3    -1078.9    36.5       0.611     c3:20.37; c2:13.94
140 H1142TS150_3       150     Grudinin             0.000    0.000    2        A1B1     C1        2        0.00     34       0        0.0      0.00       0.00        0.805      0.011      0.19           1          208        0.00     1.12       13.25      857.9      439.3      418.6      0.615     c3:14.37; c2:13.91
141 H1142TS150_5       150     Grudinin             0.000    0.000    2        A1B1     C1        2        0.00     33       1        0.0      0.00       0.00        0.803      0.011      0.12           1          208        0.00     1.11       12.44      975.2      420.9      554.3      0.614     c3:14.02; c2:14.31
142 H1142TS158_1       158s    MULTICOM_deep        0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.793      0.011      0.21           1          208        0.00     1.12       12.57      821.7      413.4      408.3      0.615     c3:14.26; c2:13.89
143 H1142TS158_2       158s    MULTICOM_deep        0.000    0.000    2        A1B1     C1        2        0.00     44       0        0.0      0.00       0.00        0.810      0.011      0.22           1          208        0.00     1.12       12.33      781.2      493.1      288.1      0.616     c3:14.54; c2:13.90
144 H1142TS158_4       158s    MULTICOM_deep        0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.809      0.011      0.20           1          208        0.00     1.11       12.56      847.4      477.6      369.8      0.616     c3:14.49; c2:13.87
145 H1142TS446_5       446s    ColabFold            0.000    0.000    2        A1B1     C1        2        0.00     36       2        0.0      0.00       0.00        0.806      0.012      0.14           1          208        0.00     1.17       11.80      1390.4     802.1      588.3      0.613     c3:13.99; c2:14.14
146 H1142TS461_3       461     colabfold_human      0.000    0.000    2        A1B1     C1        2        0.00     52       0        0.0      0.00       0.00        0.798      0.011      0.16           1          208        0.00     1.13       13.56      858.7      542.8      315.9      0.614     c3:14.39; c2:13.92
147 H1142TS461_4       461     colabfold_human      0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.804      0.012      0.14           1          208        0.00     1.12       10.79      878.6      561.6      316.9      0.614     c3:14.27; c2:13.98
148 H1142TS462_1       462s    MultiFOLD            0.000    0.000    2        A1B1     C1        2        0.00     45       0        0.0      0.00       0.00        0.787      0.009      0.12           1          208        0.00     1.12       14.89      503.9      326.7      177.2      0.612     c3:13.72; c2:14.00
149 H1142TS187_3       187     TRFold               0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.804      0.012      0.15           1          208        0.00     1.03       12.30      941.8      467.6      474.2      0.615     c3:13.92; c2:14.23
150 H1142TS239_5       239s    Yang-Multimer        0.000    0.000    2        A1B1     C1        2        0.00     26       1        0.0      0.00       0.00        0.776      0.011      0.12           1          208        0.00     1.17       12.47      1480.3     127.4      1353.0     0.614     c3:14.04; c2:13.82
151 H1142TS360_4       360     MUFold_H             0.000    0.000    2        A1B1     C1        2        0.00     26       0        0.0      0.00       0.00        0.805      0.011      0.13           1          208        0.00     1.11       12.46      999.7      422.2      577.5      0.614     c3:13.94; c2:14.17
152 H1142TS390_4       390s    NBIS-AF2-multimer    0.000    0.000    2        A1B1     C1        2        0.00     34       0        0.0      0.00       0.00        0.805      0.011      0.19           1          208        0.00     1.12       13.25      844.1      436.2      407.9      0.615     c3:14.37; c2:13.91
153 H1142TS446_2       446s    ColabFold            0.000    0.000    2        A1B1     C1        2        0.00     25       1        0.0      0.00       0.00        0.803      0.011      0.13           1          208        0.00     1.12       12.11      1437.7     764.0      673.7      0.615     c3:14.07; c2:13.89
154 H1142TS035_3       035s    Manifold-E           0.000    0.000    2        A1B1     C1        2        0.00     26       0        0.0      0.00       0.00        0.796      0.011      0.15           1          208        0.00     1.12       13.64      1507.9     1029.6     478.3      0.615     c3:14.30; c2:13.97
155 H1142TS169_2       169     GuijunLab-Human      0.000    0.000    2        A1B1     C1        2        0.00     20       0        0.0      0.00       0.00        0.810      0.010      0.14           1          208        0.00     1.12       12.13      1147.2     499.3      647.9      0.614     c3:14.49; c2:14.14
156 H1142TS169_3       169     GuijunLab-Human      0.000    0.000    2        A1B1     C1        2        0.00     29       0        0.0      0.00       0.00        0.810      0.011      0.16           1          208        0.00     1.11       12.26      1268.1     579.0      689.1      0.614     c3:14.11; c2:14.30
157 H1142TS169_5       169     GuijunLab-Human      0.000    0.000    2        A1B1     C1        2        0.00     35       0        0.0      0.00       0.00        0.809      0.011      0.15           1          208        0.00     1.11       13.60      723.7      288.7      435.0      0.614     c3:13.87; c2:14.20
158 H1142TS054_4       054     UltraFold            0.000    0.000    2        A1B1     C1        2        0.00     33       0        0.0      0.00       0.00        0.806      0.011      0.17           1          208        0.00     1.18       12.57      1085.2     417.5      667.7      0.614     c3:14.05; c2:14.36
159 H1142TS348_1       348     Takeda-Shitaka_Lab   0.000    0.000    2        A1B1     C1        2        0.00     34       0        0.0      0.00       0.00        0.805      0.011      0.19           1          208        0.00     1.12       13.25      834.3      380.4      453.9      0.615     c3:14.37; c2:13.91
160 H1142TS348_3       348     Takeda-Shitaka_Lab   0.000    0.000    2        A1B1     C1        2        0.00     45       0        0.0      0.00       0.00        0.802      0.006      0.13           1          208        0.00     1.11       19.66      452.4      69.5       383.0      0.612     c3:14.63; c2:15.16
161 H1142TS348_4       348     Takeda-Shitaka_Lab   0.000    0.000    2        A1B1     C1        2        0.00     43       0        0.0      0.00       0.00        0.798      0.012      0.12           1          208        0.00     1.10       12.50      512.1      -47.1      559.2      0.614     c3:14.02; c2:14.37
162 H1142TS158_5       158s    MULTICOM_deep        0.000    0.000    2        A1B1     C1        2        0.00     41       0        0.0      0.00       0.00        0.810      0.011      0.23           1          208        0.00     1.12       12.37      821.4      494.2      327.1      0.616     c3:14.55; c2:13.89
163 H1142TS180_1       180     McGuffin             0.000    0.000    2        A1B1     C1        2        0.00     39       0        0.0      0.00       0.00        0.803      0.011      0.20           1          208        0.00     1.16       13.23      608.8      318.3      290.5      0.614     c3:14.44; c2:13.94
164 H1142TS180_2       180     McGuffin             0.000    0.000    2        A1B1     C1        2        0.00     39       0        0.0      0.00       0.00        0.803      0.011      0.18           1          208        0.00     1.14       13.30      587.2      268.5      318.6      0.614     c3:14.45; c2:13.93
165 H1142TS180_3       180     McGuffin             0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.800      0.011      0.19           1          208        0.00     1.15       13.29      713.7      352.4      361.2      0.614     c3:14.45; c2:13.91
166 H1142TS185_1       185     BAKER                0.000    0.000    2        A1B1     C1        2        0.00     43       1        0.0      0.00       0.00        0.799      0.013      0.15           1          208        0.00     1.17       13.66      417.4      411.9      5.5        0.615     c3:14.08; c2:13.95
167 H1142TS185_2       185     BAKER                0.000    0.000    2        A1B1     C1        2        0.00     14       0        0.0      0.00       0.00        0.776      0.010      0.04           1          208        0.00     1.46       14.82      977.0      591.3      385.7      0.607     c3:14.39; c2:14.20
168 H1142TS185_4       185     BAKER                0.000    0.000    2        A1B1     C1        2        0.00     10       0        0.0      0.00       0.00        0.769      0.010      0.06           1          208        0.00     1.54       14.18      1204.2     763.5      440.7      0.605     c3:14.25; c2:14.10
169 H1142TS185_5       185     BAKER                0.000    0.000    2        A1B1     C1        2        0.00     68       0        0.0      0.00       0.00        0.793      0.010      0.21           1          208        0.00     1.20       11.89      312.8      460.4      -147.5     0.612     c3:14.47; c2:14.45
170 H1142TS187_1       187     TRFold               0.000    0.000    2        A1B1     C1        2        0.00     45       0        0.0      0.00       0.00        0.803      0.011      0.19           1          208        0.00     1.16       12.96      566.6      417.3      149.2      0.614     c3:14.32; c2:13.87
171 H1142TS278_4       278     PEZYFoldings         0.000    0.000    2        A1B1     C1        2        0.00     63       0        0.0      0.00       0.00        0.788      0.012      0.05           1          208        0.00     1.24       15.69      7.4        237.4      -230.0     0.612     c3:14.02; c2:14.41
172 H1142TS288_4       288s    DFolding-server      0.000    0.000    2        A1B1     C1        2        0.00     56       4        0.0      0.00       0.00        0.776      0.013      0.15           1          208        0.00     1.05       12.63      807.9      539.2      268.7      0.616     c3:13.85; c2:14.16
173 H1142TS225_5       225     ShanghaiTech         0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.804      0.016      0.14           1          208        0.00     1.03       10.11      583.3      286.7      296.6      0.618     c3:14.05; c2:13.86
174 H1142TS227_3       227     GinobiFold           0.000    0.000    2        A1B1     C1        2        0.00     35       0        0.0      0.00       0.00        0.806      0.011      0.18           1          208        0.00     1.11       12.62      771.4      516.2      255.1      0.616     c3:14.45; c2:13.85
175 H1142TS278_2       278     PEZYFoldings         0.000    0.000    2        A1B1     C1        2        0.00     45       0        0.0      0.00       0.00        0.792      0.012      0.10           1          208        0.00     1.25       13.64      221.8      302.6      -80.9      0.610     c3:14.01; c2:14.41
176 H1142TS434_5       434     Coqualia             0.000    0.000    2        A1B1     C1        2        0.00     40       0        0.0      0.00       0.00        0.803      0.009      0.17           1          208        0.00     1.11       13.41      914.7      409.4      505.3      0.614     c3:14.66; c2:14.07
177 H1142TS446_1       446s    ColabFold            0.000    0.000    2        A1B1     C1        2        0.00     50       0        0.0      0.00       0.00        0.800      0.011      0.19           1          208        0.00     1.20       13.19      580.5      448.4      132.1      0.613     c3:14.39; c2:13.93
178 H1142TS446_4       446s    ColabFold            0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.804      0.012      0.14           1          208        0.00     1.12       10.79      878.6      561.6      316.9      0.614     c3:14.27; c2:13.98
179 H1142TS003_2       003     MULTICOM_human       0.000    0.000    2        A1B1     C1        2        0.00     32       1        0.0      0.00       0.00        0.805      0.010      0.22           1          208        0.00     1.11       12.83      905.1      500.6      404.5      0.616     c3:14.52; c2:13.85
180 H1142TS461_2       461     colabfold_human      0.000    0.000    2        A1B1     C1        2        0.00     25       1        0.0      0.00       0.00        0.803      0.011      0.13           1          208        0.00     1.12       12.11      1437.7     764.0      673.7      0.615     c3:14.07; c2:13.89
181 H1142TS494_3       494     Venclovas            0.000    0.000    2        A1B1     C1        2        0.00     47       0        0.0      0.00       0.00        0.787      0.011      0.08           1          208        0.00     1.08       13.88      965.3      713.7      251.6      0.615     c3:14.01; c2:14.35
182 H1142TS035_4       035s    Manifold-E           0.000    0.000    2        A1B1     C1        2        0.00     32       0        0.0      0.00       0.00        0.788      0.010      0.17           1          208        0.00     1.54       13.57      1451.5     1027.8     423.6      0.608     c3:14.38; c2:13.91
183 H1142TS150_4       150     Grudinin             0.000    0.000    2        A1B1     C1        2        0.00     35       0        0.0      0.00       0.00        0.803      0.009      0.14           1          208        0.00     1.11       13.45      923.3      326.0      597.3      0.614     c3:14.71; c2:14.14
184 H1142TS185_3       185     BAKER                0.000    0.000    2        A1B1     C1        2        0.00     21       0        0.0      0.00       0.00        0.795      0.020      0.11           1          127        0.00     1.54       11.37      1166.5     759.6      406.9      0.611     c3:13.90; c2:14.34
185 H1142TS205_3       205     Zou                  0.000    0.000    2        A1B1     C1        2        0.00     43       0        0.0      0.00       0.00        0.739      0.007      0.20           1          208        0.00     1.49       17.65      938.9      -153.7     1092.5     0.601     c3:15.10; c2:15.54
186 H1142TS037_4       037     Wallner              0.000    0.000    2        A1B1     C1        2        0.00     30       1        0.0      0.00       0.00        0.803      0.009      0.21           1          208        0.00     0.98       18.21      833.3      268.1      565.2      0.615     c3:14.61; c2:15.21
187 H1142TS067_1       067     ESM-single-sequence  0.000    0.000    2        A1B1     C1        2        0.00     6        0        0.0      0.00       0.00        0.760      0.014      0.05           1          208        0.00     1.64       11.83      2059.6     871.8      1187.8     0.604     c3:13.71; c2:13.56
188 H1142TS086_4       086s    MULTICOM_qa          0.000    0.000    2        A1B1     C1        2        0.00     43       0        0.0      0.00       0.00        0.805      0.012      0.23           1          208        0.00     1.04       12.40      1068.9     499.2      569.7      0.618     c3:14.52; c2:13.96
189 H1142TS097_1       097     Graphen_Medical      0.000    0.000    2        A1B1     C1        2        0.00     72       2        0.0      0.00       0.00        0.798      0.011      0.17           1          208        0.00     1.02       13.66      -197.4     -244.0     46.6       0.616     c3:14.63; c2:13.90
190 H1142TS097_3       097     Graphen_Medical      0.000    0.000    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.805      0.011      0.14           1          208        0.00     1.01       11.67      657.0      184.8      472.2      0.616     c3:14.44; c2:13.90
191 H1142TS097_4       097     Graphen_Medical      0.000    0.000    2        A1B1     C1        2        0.00     97       0        0.0      0.00       0.00        0.757      0.013      0.12           1          208        0.00     1.11       11.14      -1139.4    -1279.4    140.1      0.614     c3:14.29; c2:13.87
192 H1142TS098_1       098s    GuijunLab-Assembly   0.000    0.000    2        A1B1     C1        2        0.00     36       0        0.0      0.00       0.00        0.805      0.010      0.22           1          208        0.00     1.12       12.80      800.3      501.6      298.7      0.616     c3:14.56; c2:13.83
193 H1142TS119_1       119     Kiharalab            0.000    0.000    2        A1B1     C1        2        0.00     50       1        0.0      0.00       0.00        0.798      0.012      0.12           1          208        0.00     1.11       12.58      519.3      80.3       439.1      0.614     c3:14.06; c2:14.42
194 H1142TS119_3       119     Kiharalab            0.000    0.000    2        A1B1     C1        2        0.00     48       1        0.0      0.00       0.00        0.794      0.012      0.13           1          208        0.00     1.12       12.44      571.7      96.2       475.6      0.614     c3:14.07; c2:14.38
195 H1142TS125_1       125s    UltraFold_Server     0.000    0.000    2        A1B1     C1        2        0.00     26       1        0.0      0.00       0.00        0.805      0.010      0.16           1          208        0.00     1.18       12.95      1195.1     592.0      603.1      0.614     c3:14.30; c2:13.92
196 H1142TS125_2       125s    UltraFold_Server     0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.808      0.008      0.23           1          208        0.00     1.14       17.40      1061.9     482.6      579.2      0.612     c3:14.93; c2:15.28
197 H1142TS125_3       125s    UltraFold_Server     0.000    0.000    2        A1B1     C1        2        0.00     25       0        0.0      0.00       0.00        0.803      0.010      0.12           1          208        0.00     1.21       12.04      1104.3     392.9      711.5      0.612     c3:14.25; c2:14.11
198 H1142TS125_4       125s    UltraFold_Server     0.000    0.000    2        A1B1     C1        2        0.00     33       0        0.0      0.00       0.00        0.806      0.011      0.17           1          208        0.00     1.18       12.57      1085.2     417.5      667.7      0.614     c3:14.05; c2:14.36
199 H1142TS131_1       131s    Kiharalab_Server     0.000    0.000    2        A1B1     C1        2        0.00     50       1        0.0      0.00       0.00        0.798      0.012      0.12           1          208        0.00     1.11       12.58      527.2      130.8      396.4      0.614     c3:14.06; c2:14.42
200 H1142TS133_4       133s    ShanghaiTech-TS-SER  0.000    0.000    2        A1B1     C1        2        0.00     32       0        0.0      0.00       0.00        0.802      0.010      0.15           1          208        0.00     1.12       14.13      970.7      451.6      519.1      0.615     c3:14.23; c2:13.94
201 H1142TS147_5       147     SHT                  0.000    0.000    2        A1B1     C1        2        0.00     41       2        0.0      0.00       0.00        0.737      0.006      0.09           1          208        0.00     1.49       21.76      484.8      259.0      225.9      0.606     c3:14.14; c2:13.52
202 H1142TS150_1       150     Grudinin             0.000    0.000    2        A1B1     C1        2        0.00     34       0        0.0      0.00       0.00        0.806      0.011      0.17           1          208        0.00     1.12       13.00      894.6      453.3      441.3      0.616     c3:14.47; c2:13.93
203 H1142TS169_4       169     GuijunLab-Human      0.000    0.000    2        A1B1     C1        2        0.00     33       0        0.0      0.00       0.00        0.819      0.011      0.17           1          208        0.00     1.11       12.31      1095.8     467.1      628.7      0.614     c3:14.13; c2:14.33
204 H1142TS180_5       180     McGuffin             0.000    0.000    2        A1B1     C1        2        0.00     32       0        0.0      0.00       0.00        0.803      0.010      0.13           1          208        0.00     1.14       14.06      659.6      353.4      306.3      0.614     c3:14.33; c2:13.95
205 H1142TS227_1       227     GinobiFold           0.000    0.000    2        A1B1     C1        2        0.00     49       1        0.0      0.00       0.00        0.797      0.014      0.14           1          208        0.00     1.13       11.99      1132.5     434.7      697.8      0.615     c3:14.10; c2:13.92
206 H1142TS234_3       234     Panlab               0.000    0.000    2        A1B1     C1        2        0.00     22       2        0.0      0.00       0.00        0.773      0.009      0.13           1          208        0.00     1.12       14.47      1496.4     891.6      604.8      0.613     c3:14.00; c2:14.65
207 H1142TS298_3       298s    MUFold               0.000    0.000    2        A1B1     C1        2        0.00     38       1        0.0      0.00       0.00        0.803      0.011      0.12           1          208        0.00     1.11       11.75      805.4      294.5      510.9      0.614     c3:14.16; c2:14.20
208 H1142TS320_2       320     Elofsson             0.000    0.000    2        A1B1     C1        2        0.00     36       0        0.0      0.00       0.00        0.806      0.011      0.19           1          208        0.00     1.12       13.04      704.1      402.4      301.8      0.616     c3:14.46; c2:13.87
209 H1142TS333_3       333s    FALCON0              0.000    0.000    2        A1B1     C1        2        0.00     0        0        -        -          -           0.538      0.000      -              1          208        0.00     1.28       -          12577.8    4807.5     7770.3     0.093     c3:77.26; c2:76.89
210 H1142TS360_5       360     MUFold_H             0.000    0.000    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.808      0.011      0.13           1          208        0.00     1.11       12.43      1053.8     511.5      542.3      0.614     c3:14.07; c2:14.35
211 H1142TS367_3       367     MULTICOM             0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.809      0.011      0.20           1          208        0.00     1.11       12.56      847.4      477.6      369.8      0.616     c3:14.49; c2:13.87
212 H1142TS374_1       374     Zheng                0.000    0.000    2        A1B1     C1        2        0.00     57       0        0.0      0.00       0.00        0.804      0.009      0.21           1          208        0.00     1.15       13.37      252.7      246.3      6.4        0.614     c3:14.95; c2:14.10
213 H1142TS398_1       398     ChaePred             0.000    0.000    2        A1B1     C1        2        0.00     88       4        0.0      0.00       0.00        0.763      0.019      0.16           1          208        0.00     1.12       12.29      36.1       104.8      -68.7      0.620     c3:13.96; c2:14.10
214 H1142TS494_4       494     Venclovas            0.000    0.000    2        A1B1     C1        2        0.00     24       0        0.0      0.00       0.00        0.778      0.022      0.02           1          208        0.00     1.23       11.21      1456.0     1104.3     351.7      0.620     c3:13.96; c2:14.26
215 H1142TS003_1       003     MULTICOM_human       0.000    0.000    2        A1B1     C1        2        0.00     43       0        0.0      0.00       0.00        0.805      0.012      0.22           1          208        0.00     1.06       12.47      1011.6     541.4      470.2      0.617     c3:14.56; c2:13.96
216 H1142TS131_2       131s    Kiharalab_Server     0.000    0.000    2        A1B1     C1        2        0.00     48       1        0.0      0.00       0.00        0.794      0.012      0.13           1          208        0.00     1.12       12.44      576.4      140.8      435.6      0.614     c3:14.07; c2:14.38
217 H1142TS180_4       180     McGuffin             0.000    0.000    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.802      0.011      0.17           1          208        0.00     1.14       13.50      700.5      330.6      369.9      0.614     c3:14.44; c2:13.95
218 H1142TS234_5       234     Panlab               0.000    0.000    2        A1B1     C1        2        0.00     21       0        0.0      0.00       0.00        0.765      0.014      0.20           1          208        0.00     1.12       11.05      1433.0     863.6      569.4      0.616     c3:14.19; c2:14.10
219 H1142TS245_1       245s    FoldEver             0.000    0.000    2        A1B1     C1        2        0.00     29       0        0.0      0.00       0.00        0.795      0.010      0.22           1          208        0.00     1.12       13.23      829.6      258.5      571.2      0.615     c3:14.50; c2:13.88
220 H1142TS434_1       434     Coqualia             0.000    0.000    2        A1B1     C1        2        0.00     49       1        0.0      0.00       0.00        0.797      0.014      0.14           1          208        0.00     1.13       11.99      1132.5     434.7      697.8      0.615     c3:14.10; c2:13.92
221 H1142TS434_2       434     Coqualia             0.000    0.000    2        A1B1     C1        2        0.00     38       0        0.0      0.00       0.00        0.804      0.011      0.20           1          208        0.00     1.12       12.37      978.8      563.0      415.9      0.616     c3:14.26; c2:13.85
222 H1142TS434_3       434     Coqualia             0.000    0.000    2        A1B1     C1        2        0.00     35       0        0.0      0.00       0.00        0.806      0.011      0.18           1          208        0.00     1.11       12.62      771.4      516.2      255.1      0.616     c3:14.45; c2:13.85
223 H1142TS434_4       434     Coqualia             0.000    0.000    2        A1B1     C1        2        0.00     39       0        0.0      0.00       0.00        0.802      0.011      0.19           1          208        0.00     1.13       13.29      696.2      393.5      302.8      0.615     c3:14.33; c2:13.92
224 H1142TS439_1       439     Yang                 0.000    0.000    2        A1B1     C1        2        0.00     30       0        0.0      0.00       0.00        0.781      0.016      0.17           1          208        0.00     1.17       11.72      1692.4     196.7      1495.6     0.616     c3:13.86; c2:14.09
225 H1142TS439_2       439     Yang                 0.000    0.000    2        A1B1     C1        2        0.00     47       1        0.0      0.00       0.00        0.773      0.012      0.11           1          208        0.00     1.13       12.16      843.3      -119.9     963.2      0.614     c3:14.03; c2:14.41
226 H1142TS439_3       439     Yang                 0.000    0.000    2        A1B1     C1        2        0.00     42       0        0.0      0.00       0.00        0.775      0.010      0.20           1          208        0.00     1.13       14.07      1117.7     -48.5      1166.2     0.613     c3:13.89; c2:14.22
227 H1142TS073_3       073s    DFolding-refine      0.000    0.000    2        A1B1     C1        2        0.00     37       0        0.0      0.00       0.00        0.709      0.012      0.16           1          208        0.00     2.14       13.80      902.2      -726.6     1628.9     0.588     c3:14.55; c2:13.99
