    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   H1166TS360_3       360     MUFold_H             0.733    0.764    3        A1B1C1   C1        3        0.00     154      0        60.9     59.67      64.32       0.832      0.275      0.65           2          438        0.05     3.25       2.55       655.5      943.7      -288.2     0.744     c3:30.93; c2:3.48
110 H1166TS348_3       348     Takeda-Shitaka_Lab   0.590    0.629    3        A1B1C1   C1        3        0.00     162      1        55.6     52.28      59.20       0.826      0.242      0.60           2          438        0.04     2.97       2.60       851.9      898.3      -46.4      0.745     c3:32.16; c2:3.34
111 H1166TS150_3       150     Grudinin             0.590    0.629    3        A1B1C1   C1        3        0.00     162      1        55.6     52.28      59.20       0.826      0.242      0.60           2          438        0.03     2.97       2.60       883.0      1021.6     -138.6     0.745     c3:32.16; c2:3.34
112 H1166TS185_2       185     BAKER                0.590    0.627    3        A1B1C1   C1        3        0.00     162      0        55.9     53.65      58.63       0.825      0.282      0.60           2          438        0.02     2.10       2.29       580.7      1510.2     -929.5     0.816     c3:31.23; c2:3.33
113 H1166TS298_4       298s    MUFold               0.589    0.627    3        A1B1C1   C1        3        0.00     165      1        54.7     51.29      58.57       0.824      0.229      0.58           2          438        0.04     2.93       2.51       1161.6     1123.3     38.3       0.749     c3:32.11; c2:3.31
114 H1166TS225_4       225     ShanghaiTech         0.589    0.625    3        A1B1C1   C1        3        0.00     176      0        58.3     56.27      60.47       0.831      0.255      0.58           2          438        0.04     3.06       2.37       603.0      977.9      -374.9     0.752     c3:29.94; c2:3.51
115 H1166TS131_2       131s    Kiharalab_Server     0.588    0.616    3        A1B1C1   C1        3        0.00     179      1        55.0     51.37      59.21       0.830      0.224      0.60           2          438        0.06     3.76       2.96       35.8       598.0      -562.2     0.702     c3:29.93; c2:4.00
116 H1166TS461_1       461     colabfold_human      0.588    0.622    3        A1B1C1   C2        2        3.04     180      0        57.6     54.07      61.78       0.835      0.262      0.59           2          438        0.03     2.20       1.71       835.0      1081.2     -246.2     0.784     c3:31.62; c2:2.78
117 H1166TS119_4       119     Kiharalab            0.588    0.616    3        A1B1C1   C1        3        0.00     179      1        55.0     51.37      59.21       0.830      0.224      0.60           2          438        0.05     3.76       2.96       44.7       595.5      -550.8     0.702     c3:29.93; c2:4.00
118 H1166TS446_1       446s    ColabFold            0.588    0.622    3        A1B1C1   C2        2        3.04     180      0        57.6     54.07      61.78       0.835      0.262      0.59           2          438        0.03     2.20       1.71       835.0      1081.2     -246.2     0.784     c3:31.62; c2:2.78
119 H1166TS444_3       444     CoDock               0.587    0.614    3        A1B1C1   C1        3        0.00     185      1        55.1     51.04      59.84       0.802      0.191      0.63           2          438        0.12     6.62       5.05       18.6       1004.5     -985.9     0.610     c3:29.51; c2:7.06
120 H1166TS248_2       248     Manifold             0.585    0.611    3        A1B1C1   C2        2        2.95     175      0        57.3     55.93      59.20       0.824      0.266      0.61           2          438        0.01     2.35       2.27       1070.7     1622.8     -552.1     0.789     c3:31.14; c2:2.99
121 H1166TS035_2       035s    Manifold-E           0.585    0.611    3        A1B1C1   C2        2        2.95     175      0        57.3     55.93      59.20       0.824      0.266      0.61           2          438        0.01     2.35       2.27       1070.7     1622.8     -552.1     0.789     c3:31.14; c2:2.99
122 H1166TS462_5       462s    MultiFOLD            0.585    0.654    3        A1B1C1   C2        2        3.32     151      0        55.9     54.07      57.93       0.808      0.225      0.55           2          438        0.04     2.89       2.53       1297.9     1341.0     -43.0      0.750     c3:33.36; c2:3.45
123 H1166TS461_4       461     colabfold_human      0.584    0.621    3        A1B1C1   C2        2        3.07     167      1        54.7     51.29      58.57       0.833      0.246      0.55           2          438        0.03     2.50       1.99       1146.8     1194.5     -47.7      0.772     c3:31.80; c2:2.94
124 H1166TS446_4       446s    ColabFold            0.584    0.621    3        A1B1C1   C2        2        3.07     167      1        54.7     51.29      58.57       0.833      0.246      0.55           2          438        0.03     2.50       1.99       1146.8     1194.5     -47.7      0.772     c3:31.80; c2:2.94
125 H1166TS278_4       278     PEZYFoldings         0.584    0.604    3        A1B1C1   C2        2        2.52     206      1        56.2     50.44      63.69       0.719      0.280      0.57           2          438        0.03     1.79       1.48       1345.7     1113.7     231.9      0.795     c3:30.25; c2:2.58
126 H1166TS037_3       037     Wallner              0.581    0.600    3        A1B1C1   C1        3        0.00     180      1        58.5     54.07      63.70       0.824      0.230      0.61           2          438        0.06     3.48       2.71       217.3      946.2      -729.0     0.731     c3:30.97; c2:3.60
127 H1166TS131_3       131s    Kiharalab_Server     0.581    0.610    3        A1B1C1   C1        3        0.00     180      0        55.6     52.01      59.84       0.831      0.230      0.60           2          438        0.06     3.72       3.02       -163.0     511.3      -674.3     0.707     c3:29.88; c2:3.96
128 H1166TS239_1       239s    Yang-Multimer        0.580    0.613    3        A1B1C1   C1        3        0.00     179      0        56.2     54.71      58.00       0.797      0.184      0.62           2          438        0.10     5.95       4.56       -200.0     -488.7     288.8      0.640     c3:28.75; c2:6.36
129 H1166TS205_5       205     Zou                  0.579    0.623    3        A1B1C1   C1        3        0.00     144      0        52.6     48.65      57.36       0.765      0.217      0.53           2          438        0.03     3.47       3.06       1333.8     786.2      547.6      0.735     c3:32.41; c2:4.01
130 H1166TS423_3       423     trComplex            0.576    0.609    3        A1B1C1   C2        2        2.79     175      0        55.7     50.29      62.42       0.812      0.257      0.54           2          438        0.02     1.99       1.80       393.4      914.0      -520.6     0.778     c3:28.48; c2:2.63
131 H1166TS423_4       423     trComplex            0.573    0.604    3        A1B1C1   C2        2        2.85     169      0        56.7     51.58      63.06       0.812      0.259      0.56           2          438        0.02     1.91       1.74       743.4      1087.4     -343.9     0.779     c3:28.04; c2:2.68
132 H1166TS187_1       187     TRFold               0.567    0.595    3        A1B1C1   C2        2        2.84     174      0        56.1     51.01      62.42       0.814      0.258      0.55           2          438        0.02     1.98       1.78       453.1      990.2      -537.1     0.784     c3:29.39; c2:2.66
133 H1166TS423_1       423     trComplex            0.567    0.595    3        A1B1C1   C2        2        2.84     174      0        56.1     51.01      62.42       0.814      0.258      0.55           2          438        0.02     1.98       1.78       453.1      990.2      -537.1     0.784     c3:29.39; c2:2.66
134 H1166TS288_3       288s    DFolding-server      0.566    0.597    3        A1B1C1   C1        3        0.00     196      1        56.2     52.52      60.48       0.827      0.181      0.63           2          438        0.12     6.89       5.17       -322.6     456.4      -779.1     0.608     c3:28.43; c2:7.45
135 H1166TS477_1       477     DMP                  0.562    0.631    3        A1B1C1   C2        2        3.06     161      0        50.9     47.01      55.43       0.798      0.220      0.54           2          438        0.05     2.95       3.04       1062.5     1039.3     23.2       0.755     c3:31.16; c2:3.23
136 H1166TS205_4       205     Zou                  0.561    0.586    3        A1B1C1   C1        3        0.00     166      0        50.2     45.51      56.07       0.755      0.196      0.51           2          438        0.10     4.96       4.03       469.6      200.5      269.1      0.652     c3:32.02; c2:7.53
137 H1166TS374_3       374     Zheng                0.561    0.599    3        A1B1C1   C1        3        0.00     199      0        57.2     53.89      61.13       0.832      0.249      0.61           2          438        0.05     3.23       2.62       -154.3     646.2      -800.4     0.734     c3:29.90; c2:3.63
138 H1166TS278_2       278     PEZYFoldings         0.560    0.583    3        A1B1C1   C1        3        0.00     202      0        56.3     52.44      61.13       0.821      0.202      0.62           2          438        0.09     5.78       4.52       -469.7     613.7      -1083.4    0.651     c3:28.96; c2:6.11
139 H1166TS003_3       003     MULTICOM_human       0.558    0.593    3        A1B1C1   C1        3        0.00     194      0        52.3     49.10      56.06       0.826      0.238      0.62           2          438        0.04     3.07       2.91       96.2       794.8      -698.6     0.740     c3:29.28; c2:3.42
140 H1166TS086_5       086s    MULTICOM_qa          0.558    0.593    3        A1B1C1   C1        3        0.00     194      0        52.3     49.10      56.06       0.826      0.238      0.62           2          438        0.04     3.07       2.91       96.2       794.8      -698.6     0.740     c3:29.28; c2:3.42
141 H1166TS367_5       367     MULTICOM             0.558    0.593    3        A1B1C1   C1        3        0.00     194      0        52.3     49.10      56.06       0.826      0.238      0.62           2          438        0.04     3.07       2.91       96.2       794.8      -698.6     0.740     c3:29.28; c2:3.42
142 H1166TS158_5       158s    MULTICOM_deep        0.558    0.593    3        A1B1C1   C1        3        0.00     194      0        52.3     49.10      56.06       0.826      0.238      0.62           2          438        0.04     3.07       2.91       96.2       794.8      -698.6     0.740     c3:29.28; c2:3.42
143 H1166TS035_4       035s    Manifold-E           0.557    0.582    3        A1B1C1   C1        3        0.00     171      0        56.0     53.60      58.56       0.822      0.269      0.60           2          438        0.02     1.71       1.83       1772.4     1967.9     -195.5     0.791     c3:31.90; c2:3.51
144 H1166TS248_4       248     Manifold             0.557    0.582    3        A1B1C1   C1        3        0.00     171      0        56.0     53.60      58.56       0.822      0.269      0.60           2          438        0.02     1.71       1.83       1772.4     1967.9     -195.5     0.791     c3:31.90; c2:3.51
145 H1166TS385_1       385     FoldEver-Hybrid      0.555    0.588    3        A1B1C1   C1        3        0.00     200      1        56.3     52.74      60.48       0.831      0.236      0.59           2          438        0.05     3.53       2.93       167.2      742.4      -575.2     0.715     c3:29.54; c2:3.88
146 H1166TS245_1       245s    FoldEver             0.555    0.588    3        A1B1C1   C1        3        0.00     200      1        56.3     52.74      60.48       0.831      0.236      0.59           2          438        0.05     3.53       2.93       167.2      742.4      -575.2     0.715     c3:29.54; c2:3.88
147 H1166TS447_2       447     DELCLAB              0.553    0.579    3        A1B1C1   C2        2        3.23     222      0        52.7     46.85      60.48       0.782      0.258      0.57           2          438        0.03     2.51       2.10       -1587.7    -1165.2    -422.5     0.768     c3:29.90; c2:3.25
148 H1166TS447_1       447     DELCLAB              0.553    0.579    3        A1B1C1   C2        2        3.23     222      0        52.7     46.85      60.48       0.782      0.258      0.57           2          438        0.03     2.51       2.10       -1587.7    -1165.2    -422.5     0.768     c3:29.90; c2:3.25
149 H1166TS399_1       399     BeijingAIProtein     0.552    0.584    3        A1B1C1   C1        3        0.00     200      0        55.3     51.14      60.48       0.833      0.244      0.60           2          438        0.05     3.30       2.74       27.6       717.3      -689.6     0.727     c3:29.69; c2:3.66
150 H1166TS125_3       125s    UltraFold_Server     0.552    0.592    3        A1B1C1   C1        3        0.00     188      0        55.0     51.57      59.26       0.829      0.244      0.59           2          438        0.05     3.35       2.95       103.2      734.4      -631.1     0.727     c3:29.86; c2:3.67
151 H1166TS125_1       125s    UltraFold_Server     0.552    0.584    3        A1B1C1   C1        3        0.00     200      0        55.3     51.14      60.48       0.833      0.244      0.60           2          438        0.05     3.30       2.74       27.6       717.3      -689.6     0.727     c3:29.69; c2:3.66
152 H1166TS054_1       054     UltraFold            0.552    0.584    3        A1B1C1   C1        3        0.00     200      0        55.3     51.14      60.48       0.833      0.244      0.60           2          438        0.05     3.30       2.74       27.6       717.3      -689.6     0.727     c3:29.69; c2:3.66
153 H1166TS399_3       399     BeijingAIProtein     0.552    0.592    3        A1B1C1   C1        3        0.00     188      0        55.0     51.57      59.26       0.829      0.244      0.59           2          438        0.05     3.35       2.95       103.2      734.4      -631.1     0.727     c3:29.86; c2:3.67
154 H1166TS054_3       054     UltraFold            0.552    0.592    3        A1B1C1   C1        3        0.00     188      0        55.0     51.57      59.26       0.829      0.244      0.59           2          438        0.05     3.35       2.95       103.2      734.4      -631.1     0.727     c3:29.86; c2:3.67
155 H1166TS054_2       054     UltraFold            0.551    0.586    3        A1B1C1   C1        3        0.00     202      0        55.8     51.99      60.48       0.828      0.239      0.60           2          438        0.05     3.49       2.85       -39.8      778.9      -818.7     0.716     c3:29.61; c2:3.83
156 H1166TS125_2       125s    UltraFold_Server     0.551    0.586    3        A1B1C1   C1        3        0.00     202      0        55.8     51.99      60.48       0.828      0.239      0.60           2          438        0.05     3.49       2.85       -39.8      778.9      -818.7     0.716     c3:29.61; c2:3.83
157 H1166TS399_2       399     BeijingAIProtein     0.551    0.586    3        A1B1C1   C1        3        0.00     202      0        55.8     51.99      60.48       0.828      0.239      0.60           2          438        0.05     3.49       2.85       -39.8      778.9      -818.7     0.716     c3:29.61; c2:3.83
158 H1166TS288_4       288s    DFolding-server      0.550    0.677    3        A1B1C1   C2        2        2.98     167      1        55.1     52.08      58.57       0.826      0.242      0.57           2          438        0.03     2.44       2.22       826.4      803.3      23.1       0.772     c3:31.61; c2:3.14
159 H1166TS067_2       067     ESM-single-sequence  0.549    0.736    3        A1B1C1   C1        3        0.00     171      0        51.6     46.87      57.36       0.674      0.204      0.52           2          438        0.04     3.57       2.92       349.7      219.5      130.3      0.698     c3:28.09; c2:5.43
160 H1166TS125_5       125s    UltraFold_Server     0.544    0.574    3        A1B1C1   C1        3        0.00     201      2        55.8     52.79      59.20       0.828      0.246      0.60           2          438        0.04     2.77       2.37       102.8      634.8      -532.0     0.753     c3:29.94; c2:3.31
161 H1166TS399_5       399     BeijingAIProtein     0.544    0.574    3        A1B1C1   C1        3        0.00     201      2        55.8     52.79      59.20       0.828      0.246      0.60           2          438        0.04     2.77       2.37       102.8      634.8      -532.0     0.753     c3:29.94; c2:3.31
162 H1166TS054_5       054     UltraFold            0.544    0.574    3        A1B1C1   C1        3        0.00     201      2        55.8     52.79      59.20       0.828      0.246      0.60           2          438        0.04     2.77       2.37       102.8      634.8      -532.0     0.753     c3:29.94; c2:3.31
163 H1166TS444_4       444     CoDock               0.543    0.586    3        A1B1C1   C1        3        0.00     194      0        54.2     51.60      57.35       0.804      0.252      0.60           2          438        0.03     2.80       2.62       357.1      1031.2     -674.2     0.771     c3:31.96; c2:3.28
164 H1166TS314_5       314     Pierce               0.543    0.566    3        A1B1C1   C2        2        2.96     201      1        57.6     54.55      61.12       0.830      0.260      0.59           2          438        0.03     2.22       1.73       146.5      1145.5     -999.0     0.766     c3:31.10; c2:2.67
165 H1166TS073_3       073s    DFolding-refine      0.542    0.567    3        A1B1C1   C1        3        0.00     195      0        51.5     47.82      56.06       0.745      0.190      0.59           2          438        0.12     6.03       4.48       -915.0     -1490.5    575.4      0.633     c3:28.92; c2:6.42
166 H1166TS278_3       278     PEZYFoldings         0.541    0.593    3        A1B1C1   C1        3        0.00     180      1        53.1     50.01      56.71       0.816      0.230      0.58           2          438        0.07     3.31       2.90       8.3        541.6      -533.3     0.758     c3:28.36; c2:3.45
167 H1166TS447_3       447     DELCLAB              0.539    0.566    3        A1B1C1   C2        2        3.18     217      0        53.0     47.18      60.48       0.780      0.253      0.56           2          438        0.03     2.50       2.02       -1196.3    -938.4     -257.9     0.760     c3:29.53; c2:3.20
168 H1166TS035_5       035s    Manifold-E           0.537    0.596    3        A1B1C1   C1        3        0.00     170      0        55.9     54.07      57.93       0.829      0.257      0.55           2          438        0.03     1.82       1.46       1301.9     1604.2     -302.3     0.796     c3:30.69; c2:3.77
169 H1166TS433_4       433     OpenFold-SingleSeq   0.537    0.599    3        A1B1C1   C1        3        0.00     184      0        52.6     46.87      59.85       0.785      0.185      0.52           2          438        0.10     4.88       3.88       -46.7      621.3      -668.0     0.660     c3:27.98; c2:5.04
170 H1166TS441_4       441     OpenFold             0.537    0.599    3        A1B1C1   C1        3        0.00     184      0        52.6     46.87      59.85       0.785      0.185      0.52           2          438        0.10     4.88       3.88       -46.7      621.3      -668.0     0.660     c3:27.98; c2:5.04
171 H1166TS248_5       248     Manifold             0.537    0.596    3        A1B1C1   C1        3        0.00     170      0        55.9     54.07      57.93       0.829      0.257      0.55           2          438        0.03     1.82       1.46       1301.9     1604.2     -302.3     0.796     c3:30.69; c2:3.77
172 H1166TS374_1       374     Zheng                0.536    0.566    3        A1B1C1   C1        3        0.00     189      0        52.7     49.77      56.07       0.826      0.230      0.58           2          438        0.04     3.14       3.00       107.2      605.1      -497.8     0.734     c3:28.98; c2:3.47
173 H1166TS288_2       288s    DFolding-server      0.536    0.567    3        A1B1C1   C2        2        3.45     201      0        54.4     50.40      59.21       0.831      0.273      0.62           2          438        0.02     2.03       2.19       183.0      657.4      -474.3     0.797     c3:30.55; c2:3.20
174 H1166TS374_5       374     Zheng                0.535    0.645    3        A1B1C1   C2        2        3.35     181      0        52.9     49.01      57.36       0.822      0.223      0.56           2          438        0.03     2.79       2.75       163.1      685.7      -522.6     0.744     c3:31.77; c2:3.32
175 H1166TS098_3       098s    GuijunLab-Assembly   0.534    0.644    3        A1B1C1   C1        3        0.00     184      0        53.7     50.58      57.36       0.822      0.220      0.56           2          438        0.03     2.89       2.82       -18.8      546.4      -565.2     0.738     c3:31.74; c2:3.37
176 H1166TS390_3       390s    NBIS-AF2-multimer    0.534    0.644    3        A1B1C1   C1        3        0.00     184      0        53.7     50.58      57.36       0.822      0.220      0.56           2          438        0.03     2.89       2.82       -25.4      546.0      -571.4     0.738     c3:31.74; c2:3.37
177 H1166TS320_3       320     Elofsson             0.534    0.644    3        A1B1C1   C1        3        0.00     184      0        53.7     50.58      57.36       0.822      0.220      0.56           2          438        0.03     2.89       2.82       -25.4      546.0      -571.4     0.738     c3:31.74; c2:3.37
178 H1166TS433_1       433     OpenFold-SingleSeq   0.534    0.583    3        A1B1C1   C1        3        0.00     185      1        52.6     47.37      59.21       0.783      0.185      0.53           2          438        0.10     4.80       3.97       16.3       617.3      -601.0     0.664     c3:27.66; c2:4.95
179 H1166TS169_1       169     GuijunLab-Human      0.534    0.644    3        A1B1C1   C1        3        0.00     184      0        53.7     50.58      57.36       0.822      0.220      0.56           2          438        0.03     2.89       2.82       -18.8      546.4      -565.2     0.738     c3:31.74; c2:3.37
180 H1166TS441_1       441     OpenFold             0.534    0.583    3        A1B1C1   C1        3        0.00     185      1        52.6     47.37      59.21       0.783      0.185      0.53           2          438        0.10     4.80       3.97       16.3       617.3      -601.0     0.664     c3:27.66; c2:4.95
181 H1166TS188_1       188s    GuijunLab-DeepDA     0.533    0.644    3        A1B1C1   C1        3        0.00     185      0        53.7     50.58      57.36       0.813      0.220      0.54           2          438        0.03     2.89       2.82       648.4      1307.5     -659.1     0.738     c3:31.74; c2:3.37
182 H1166TS444_1       444     CoDock               0.533    0.566    3        A1B1C1   C1        3        0.00     199      0        53.4     51.01      56.07       0.808      0.236      0.59           2          438        0.03     2.79       2.66       126.0      1034.2     -908.1     0.751     c3:29.83; c2:3.28
183 H1166TS037_1       037     Wallner              0.533    0.568    3        A1B1C1   C1        3        0.00     200      0        51.9     48.31      56.07       0.811      0.237      0.59           2          438        0.04     2.94       2.81       -64.9      564.1      -629.0     0.746     c3:29.13; c2:3.36
184 H1166TS205_1       205     Zou                  0.529    0.623    3        A1B1C1   C1        3        0.00     175      0        47.9     44.80      51.58       0.763      0.191      0.48           2          438        0.05     3.74       3.41       45.6       11.1       34.5       0.694     c3:32.35; c2:3.69
185 H1166TS086_4       086s    MULTICOM_qa          0.528    0.635    3        A1B1C1   C2        2        3.16     189      0        52.9     49.58      56.71       0.825      0.221      0.54           2          438        0.03     2.85       2.80       143.8      692.3      -548.5     0.747     c3:31.16; c2:3.41
186 H1166TS248_1       248     Manifold             0.528    0.648    3        A1B1C1   C1        3        0.00     183      0        54.1     51.36      57.36       0.814      0.219      0.56           2          438        0.03     2.92       2.80       701.4      1512.5     -811.1     0.735     c3:31.72; c2:3.39
187 H1166TS367_4       367     MULTICOM             0.528    0.635    3        A1B1C1   C2        2        3.16     189      0        52.9     49.58      56.71       0.825      0.221      0.54           2          438        0.03     2.85       2.80       143.8      692.3      -548.5     0.747     c3:31.16; c2:3.41
188 H1166TS073_2       073s    DFolding-refine      0.528    0.562    3        A1B1C1   C1        3        0.00     190      0        47.3     43.21      52.21       0.747      0.219      0.55           2          438        0.01     3.92       3.51       -700.3     -1675.0    974.7      0.706     c3:29.76; c2:4.30
189 H1166TS447_4       447     DELCLAB              0.528    0.557    3        A1B1C1   C2        2        3.22     228      1        54.4     48.38      62.41       0.784      0.269      0.55           2          438        0.03     2.49       2.03       -1559.1    -1060.8    -498.3     0.773     c3:30.09; c2:3.23
190 H1166TS035_1       035s    Manifold-E           0.528    0.648    3        A1B1C1   C1        3        0.00     183      0        54.1     51.36      57.36       0.814      0.219      0.56           2          438        0.03     2.92       2.80       701.4      1512.5     -811.1     0.735     c3:31.72; c2:3.39
191 H1166TS003_2       003     MULTICOM_human       0.528    0.635    3        A1B1C1   C2        2        3.16     189      0        52.9     49.58      56.71       0.825      0.221      0.54           2          438        0.03     2.85       2.80       143.8      692.3      -548.5     0.747     c3:31.16; c2:3.41
192 H1166TS086_3       086s    MULTICOM_qa          0.527    0.646    3        A1B1C1   C1        3        0.00     186      0        53.9     50.94      57.36       0.823      0.221      0.55           2          438        0.03     2.87       2.77       27.7       582.9      -555.3     0.737     c3:31.54; c2:3.36
193 H1166TS350_1       350     ClusPro              0.527    0.575    3        A1B1C1   C2        2        3.42     187      0        54.4     49.44      60.49       0.810      0.236      0.57           2          398        0.03     4.81       2.07       -1473.4    -190.3     -1283.1    0.760     c3:30.97; c2:2.99
194 H1166TS158_1       158s    MULTICOM_deep        0.527    0.646    3        A1B1C1   C1        3        0.00     186      0        53.9     50.94      57.36       0.823      0.221      0.55           2          438        0.03     2.87       2.77       27.7       582.9      -555.3     0.737     c3:31.54; c2:3.36
195 H1166TS447_5       447     DELCLAB              0.527    0.556    3        A1B1C1   C2        2        3.24     226      1        54.5     48.83      61.76       0.781      0.267      0.57           2          438        0.03     2.48       2.04       -1605.8    -1077.5    -528.4     0.773     c3:29.92; c2:3.22
196 H1166TS291_1       291     Kozakov-Vajda        0.527    0.575    3        A1B1C1   C2        2        3.42     187      0        54.4     49.44      60.49       0.810      0.236      0.57           2          398        0.03     4.81       2.07       -1473.4    -190.3     -1283.1    0.760     c3:30.97; c2:2.99
197 H1166TS367_2       367     MULTICOM             0.527    0.646    3        A1B1C1   C1        3        0.00     186      0        53.9     50.94      57.36       0.823      0.221      0.55           2          438        0.03     2.87       2.77       27.7       582.9      -555.3     0.737     c3:31.54; c2:3.36
198 H1166TS187_3       187     TRFold               0.527    0.641    3        A1B1C1   C2        2        3.17     191      0        53.4     51.01      56.07       0.822      0.218      0.55           2          438        0.04     2.93       2.85       150.0      611.2      -461.3     0.739     c3:31.28; c2:3.43
199 H1166TS003_1       003     MULTICOM_human       0.527    0.646    3        A1B1C1   C1        3        0.00     186      0        53.9     50.94      57.36       0.823      0.221      0.55           2          438        0.03     2.87       2.77       27.7       582.9      -555.3     0.737     c3:31.54; c2:3.36
200 H1166TS367_1       367     MULTICOM             0.526    0.646    3        A1B1C1   C1        3        0.00     189      0        53.6     50.79      56.71       0.823      0.218      0.55           2          438        0.03     2.96       2.83       65.6       615.8      -550.1     0.734     c3:31.65; c2:3.43
201 H1166TS003_5       003     MULTICOM_human       0.526    0.646    3        A1B1C1   C1        3        0.00     189      0        53.6     50.79      56.71       0.823      0.218      0.55           2          438        0.03     2.96       2.83       65.6       615.8      -550.1     0.734     c3:31.65; c2:3.43
202 H1166TS390_2       390s    NBIS-AF2-multimer    0.526    0.643    3        A1B1C1   C2        2        3.39     191      0        53.5     50.15      57.36       0.823      0.219      0.55           2          438        0.03     2.96       2.84       -22.8      554.3      -577.2     0.734     c3:31.50; c2:3.41
203 H1166TS320_2       320     Elofsson             0.526    0.643    3        A1B1C1   C2        2        3.39     191      0        53.5     50.15      57.36       0.823      0.219      0.55           2          438        0.03     2.96       2.84       -22.8      554.3      -577.2     0.734     c3:31.50; c2:3.41
204 H1166TS444_5       444     CoDock               0.526    0.635    3        A1B1C1   C1        3        0.00     173      0        54.1     50.72      57.93       0.803      0.219      0.56           2          438        0.03     3.01       2.89       206.7      872.6      -665.9     0.734     c3:31.31; c2:3.44
205 H1166TS086_1       086s    MULTICOM_qa          0.526    0.646    3        A1B1C1   C1        3        0.00     189      0        53.6     50.79      56.71       0.823      0.218      0.55           2          438        0.03     2.96       2.83       65.6       615.8      -550.1     0.734     c3:31.65; c2:3.43
206 H1166TS169_2       169     GuijunLab-Human      0.526    0.643    3        A1B1C1   C2        2        3.39     191      0        53.5     50.15      57.36       0.823      0.219      0.55           2          438        0.03     2.96       2.84       -31.1      547.8      -578.9     0.734     c3:31.50; c2:3.41
207 H1166TS399_4       399     BeijingAIProtein     0.525    0.645    3        A1B1C1   C1        3        0.00     192      0        53.5     50.15      57.36       0.822      0.221      0.56           2          438        0.03     2.85       2.75       127.2      679.3      -552.1     0.738     c3:31.45; c2:3.33
208 H1166TS125_4       125s    UltraFold_Server     0.525    0.645    3        A1B1C1   C1        3        0.00     192      0        53.5     50.15      57.36       0.822      0.221      0.56           2          438        0.03     2.85       2.75       127.2      679.3      -552.1     0.738     c3:31.45; c2:3.33
209 H1166TS054_4       054     UltraFold            0.525    0.645    3        A1B1C1   C1        3        0.00     192      0        53.5     50.15      57.36       0.822      0.221      0.56           2          438        0.03     2.85       2.75       127.2      679.3      -552.1     0.738     c3:31.45; c2:3.33
210 H1166TS374_4       374     Zheng                0.524    0.639    3        A1B1C1   C2        2        3.39     187      0        53.5     50.15      57.36       0.817      0.221      0.55           2          438        0.03     2.85       2.77       51.2       489.6      -438.4     0.739     c3:31.53; c2:3.33
211 H1166TS131_1       131s    Kiharalab_Server     0.524    0.643    3        A1B1C1   C2        2        3.30     190      0        53.7     50.58      57.36       0.823      0.220      0.57           2          438        0.03     2.87       2.81       -287.2     385.9      -673.0     0.738     c3:31.79; c2:3.35
212 H1166TS348_1       348     Takeda-Shitaka_Lab   0.524    0.644    3        A1B1C1   C1        3        0.00     183      0        53.5     50.15      57.36       0.821      0.219      0.56           2          438        0.03     2.93       2.79       30.5       482.3      -451.8     0.734     c3:31.52; c2:3.37
213 H1166TS312_2       312     Fernandez-Recio      0.524    0.536    3        A1B1C1   C1        3        0.00     176      0        47.2     47.15      47.15       0.804      0.250      0.49           2          438        0.05     2.98       2.91       860.9      1083.5     -222.7     0.801     c3:32.23; c2:3.46
214 H1166TS494_5       494     Venclovas            0.524    0.544    3        A1B1C1   C1        3        0.00     185      0        53.4     51.01      56.07       0.810      0.209      0.57           2          438        0.06     3.31       2.88       25.6       950.5      -924.9     0.724     c3:29.84; c2:3.55
215 H1166TS423_5       423     trComplex            0.524    0.644    3        A1B1C1   C2        2        3.24     187      0        53.7     50.58      57.36       0.825      0.226      0.57           2          438        0.02     2.64       2.62       84.6       475.6      -391.1     0.747     c3:31.54; c2:3.23
216 H1166TS119_2       119     Kiharalab            0.524    0.643    3        A1B1C1   C2        2        3.30     190      0        53.7     50.58      57.36       0.823      0.220      0.57           2          438        0.03     2.87       2.81       -287.2     385.9      -673.0     0.738     c3:31.79; c2:3.35
217 H1166TS314_2       314     Pierce               0.523    0.643    3        A1B1C1   C2        2        3.34     189      0        53.7     50.58      57.36       0.823      0.224      0.56           2          438        0.03     2.74       2.69       -101.2     514.1      -615.3     0.742     c3:31.54; c2:3.28
218 H1166TS239_5       239s    Yang-Multimer        0.523    0.643    3        A1B1C1   C2        2        3.34     189      0        54.3     52.08      56.71       0.799      0.223      0.55           2          438        0.03     2.74       2.69       -112.7     -473.8     361.1      0.742     c3:31.54; c2:3.28
219 H1166TS150_1       150     Grudinin             0.523    0.643    3        A1B1C1   C2        2        3.34     189      0        53.7     50.58      57.36       0.823      0.224      0.56           2          438        0.03     2.74       2.69       -101.2     514.1      -615.3     0.742     c3:31.54; c2:3.28
220 H1166TS188_4       188s    GuijunLab-DeepDA     0.523    0.643    3        A1B1C1   C2        2        3.34     189      0        53.7     50.58      57.36       0.823      0.224      0.56           2          438        0.03     2.74       2.69       -110.6     514.2      -624.9     0.742     c3:31.54; c2:3.28
