    Model              Gr.Code Group                QSglob   QSbest   Mol.Size Stoich.  Symm.     SymmSize SymmRMSD No.Conts No.Clash F1       Prec.Iface Recal.Iface lDDToligo  DockQ_Avg  Jaccard.Coeff. Align.Size Align.Len  Orient   LocalRMSD  Iface.RMSD SA.total   SA.polar  SA.apolar  TMscore    SymmGr.RMSD
1   T1121TS288_5o      288s    DFolding-server      0.757    0.760    2        A2       C2        2        1.69     52       0        67.6     87.70      54.90       0.792      0.487      0.56           2          730        0.02     4.11       2.50       2731.4     3245.3     -514.0     0.850     c3:11.05; c2:0.74
112 T1121TS035_5o      035s    Manifold-E           0.297    0.309    2        A2       C2        2        0.13     70       0        42.6     41.20      44.00       0.777      0.158      0.26           1          308        0.00     8.28       17.47      1381.5     2606.2     -1224.7    0.553     c3:12.06; c2:0.09
113 T1121TS350_3o      350     ClusPro              0.297    0.307    2        A2       C2        2        0.11     69       0        43.0     42.10      44.00       0.766      0.155      0.26           1          291        0.00     8.73       20.56      128.9      2098.6     -1969.8    0.540     c3:12.45; c2:0.08
114 T1121TS374_4o      374     Zheng                0.297    0.311    2        A2       C2        2        1.18     76       0        41.7     39.60      44.00       0.774      0.157      0.26           1          297        0.00     8.74       18.46      1599.5     2796.5     -1197.0    0.554     c3:12.05; c2:0.84
115 T1121TS360_3o      360     MUFold_H             0.296    0.308    2        A2       C2        2        0.21     76       0        41.2     38.80      44.00       0.770      0.159      0.26           1          301        0.00     8.43       16.69      995.2      2487.4     -1492.2    0.563     c3:11.67; c2:0.15
116 T1121TS320_5o      320     Elofsson             0.296    0.308    2        A2       C2        2        0.56     73       0        41.9     41.10      42.90       0.775      0.153      0.25           1          296        0.00     8.48       18.49      1757.8     3005.4     -1247.7    0.549     c3:11.98; c2:0.38
117 T1121TS390_5o      390s    NBIS-AF2-multimer    0.296    0.308    2        A2       C2        2        0.56     73       0        41.9     41.10      42.90       0.775      0.153      0.25           1          296        0.00     8.48       18.49      1757.8     3005.4     -1247.7    0.549     c3:11.98; c2:0.38
118 T1121TS086_4o      086s    MULTICOM_qa          0.295    0.306    2        A2       C2        2        0.05     75       0        40.6     37.70      44.00       0.774      0.156      0.25           1          293        0.00     8.77       19.50      1451.8     2824.4     -1372.6    0.546     c3:12.28; c2:0.04
119 T1121TS348_4o      348     Takeda-Shitaka_Lab   0.295    0.307    2        A2       C2        2        0.16     79       0        39.8     36.40      44.00       0.768      0.160      0.25           1          301        0.00     8.45       16.19      991.7      2453.4     -1461.7    0.570     c3:11.50; c2:0.11
120 T1121TS147_5o      147     SHT                  0.295    0.306    2        A2       C2        2        0.97     91       0        37.6     32.80      44.00       0.713      0.156      0.26           1          296        0.00     8.41       17.06      -3322.5    -34.9      -3287.6    0.555     c3:11.19; c2:0.69
121 T1121TS446_1o      446s    ColabFold            0.295    0.307    2        A2       C2        2        0.16     73       0        40.2     37.00      44.00       0.771      0.157      0.25           1          298        0.00     8.80       18.48      1123.0     2534.6     -1411.6    0.550     c3:12.15; c2:0.11
122 T1121TS205_1o      205     Zou                  0.295    0.307    2        A2       C2        2        0.31     72       0        40.6     37.70      44.00       0.771      0.162      0.25           1          300        0.00     8.43       14.86      1072.1     2506.2     -1434.1    0.579     c3:11.34; c2:0.21
123 T1121TS158_3o      158s    MULTICOM_deep        0.295    0.306    2        A2       C2        2        0.05     75       0        40.6     37.70      44.00       0.774      0.156      0.25           1          293        0.00     8.77       19.50      1451.8     2824.4     -1372.6    0.546     c3:12.28; c2:0.04
124 T1121TS461_1o      461     colabfold_human      0.295    0.307    2        A2       C2        2        0.16     73       0        40.2     37.00      44.00       0.771      0.157      0.25           1          298        0.00     8.80       18.48      1123.0     2534.6     -1411.6    0.550     c3:12.15; c2:0.11
125 T1121TS367_4o      367     MULTICOM             0.294    0.306    2        A2       C2        2        0.11     74       0        41.5     39.20      44.00       0.772      0.156      0.25           1          293        0.00     8.71       19.51      1348.8     2750.9     -1402.1    0.546     c3:12.27; c2:0.08
126 T1121TS086_3o      086s    MULTICOM_qa          0.294    0.306    2        A2       C2        2        0.06     75       0        40.8     38.10      44.00       0.773      0.156      0.26           1          293        0.00     8.83       19.68      1424.8     2747.8     -1322.9    0.545     c3:12.34; c2:0.04
127 T1121TS158_4o      158s    MULTICOM_deep        0.294    0.306    2        A2       C2        2        0.06     75       0        40.8     38.10      44.00       0.773      0.156      0.26           1          293        0.00     8.83       19.68      1424.8     2747.8     -1322.9    0.545     c3:12.34; c2:0.04
128 T1121TS035_2o      035s    Manifold-E           0.294    0.306    2        A2       C2        2        0.05     75       0        40.8     38.10      44.00       0.773      0.156      0.26           1          292        0.00     8.80       19.86      1409.9     2771.6     -1361.7    0.544     c3:12.38; c2:0.03
129 T1121TS158_2o      158s    MULTICOM_deep        0.294    0.306    2        A2       C2        2        0.09     73       0        40.8     38.10      44.00       0.773      0.156      0.26           1          293        0.00     8.81       19.54      1362.0     2692.1     -1330.2    0.546     c3:12.29; c2:0.07
130 T1121TS494_1o      494     Venclovas            0.294    0.306    2        A2       C2        2        0.14     74       0        41.2     38.80      44.00       0.773      0.156      0.25           1          293        0.00     8.77       19.72      1241.1     2633.6     -1392.5    0.545     c3:12.32; c2:0.10
131 T1121TS298_1o      298s    MUFold               0.294    0.306    2        A2       C2        2        0.09     70       0        40.6     37.70      44.00       0.772      0.156      0.26           1          292        0.00     8.84       20.16      1513.9     2858.2     -1344.3    0.543     c3:12.46; c2:0.06
132 T1121TS098_2o      098s    GuijunLab-Assembly   0.294    0.305    2        A2       C2        2        0.11     76       0        40.6     37.70      44.00       0.773      0.156      0.26           1          293        0.00     8.74       19.65      1242.5     2613.7     -1371.2    0.545     c3:12.27; c2:0.08
133 T1121TS003_4o      003     MULTICOM_human       0.294    0.306    2        A2       C2        2        0.08     75       0        40.8     38.10      44.00       0.773      0.156      0.26           1          293        0.00     8.83       19.68      1426.7     2720.1     -1293.4    0.545     c3:12.34; c2:0.05
134 T1121TS086_2o      086s    MULTICOM_qa          0.294    0.306    2        A2       C2        2        0.09     73       0        40.8     38.10      44.00       0.773      0.156      0.26           1          293        0.00     8.81       19.54      1362.0     2692.1     -1330.2    0.546     c3:12.29; c2:0.07
135 T1121TS248_2o      248     Manifold             0.294    0.306    2        A2       C2        2        0.05     75       0        40.8     38.10      44.00       0.773      0.156      0.26           1          292        0.00     8.80       19.86      1409.9     2771.6     -1361.7    0.544     c3:12.38; c2:0.03
136 T1121TS367_1o      367     MULTICOM             0.294    0.305    2        A2       C2        2        0.12     71       0        41.5     39.20      44.00       0.774      0.156      0.25           1          294        0.00     8.55       19.12      1542.3     2820.7     -1278.3    0.547     c3:12.18; c2:0.08
137 T1121TS158_1o      158s    MULTICOM_deep        0.294    0.306    2        A2       C2        2        0.05     75       0        40.4     37.40      44.00       0.773      0.156      0.25           1          293        0.00     8.83       19.72      1389.8     2686.8     -1297.0    0.545     c3:12.34; c2:0.04
138 T1121TS086_1o      086s    MULTICOM_qa          0.294    0.306    2        A2       C2        2        0.05     75       0        40.4     37.40      44.00       0.773      0.156      0.25           1          293        0.00     8.83       19.72      1389.8     2686.8     -1297.0    0.545     c3:12.34; c2:0.04
139 T1121TS119_2o      119     Kiharalab            0.293    0.304    2        A2       C2        2        0.11     74       0        42.3     40.80      44.00       0.772      0.156      0.26           1          294        0.00     8.59       19.28      1250.4     2728.0     -1477.7    0.546     c3:12.20; c2:0.07
140 T1121TS187_3o      187     TRFold               0.293    0.305    2        A2       C2        2        0.23     73       0        41.0     38.50      44.00       0.773      0.156      0.26           1          294        0.00     8.75       19.28      1361.9     2734.4     -1372.6    0.547     c3:12.24; c2:0.16
141 T1121TS320_3o      320     Elofsson             0.293    0.304    2        A2       C2        2        0.11     74       0        42.3     40.80      44.00       0.772      0.156      0.26           1          294        0.00     8.59       19.28      1240.0     2719.7     -1479.7    0.546     c3:12.20; c2:0.07
142 T1121TS003_3o      003     MULTICOM_human       0.293    0.305    2        A2       C2        2        0.12     71       0        40.8     38.10      44.00       0.773      0.156      0.26           1          292        0.00     8.79       19.92      1361.9     2706.4     -1344.5    0.543     c3:12.42; c2:0.08
143 T1121TS288_1o      288s    DFolding-server      0.293    0.304    2        A2       C2        2        0.31     77       0        39.6     37.60      41.80       0.770      0.152      0.24           1          308        0.00     8.03       16.01      801.3      2045.7     -1244.4    0.564     c3:11.46; c2:0.22
144 T1121TS298_2o      298s    MUFold               0.293    0.304    2        A2       C2        2        0.07     73       0        40.2     37.00      44.00       0.773      0.156      0.25           1          293        0.00     8.82       19.96      1438.5     2764.2     -1325.7    0.544     c3:12.43; c2:0.05
145 T1121TS390_3o      390s    NBIS-AF2-multimer    0.293    0.304    2        A2       C2        2        0.11     74       0        42.3     40.80      44.00       0.772      0.156      0.26           1          294        0.00     8.59       19.28      1240.0     2719.7     -1479.7    0.546     c3:12.20; c2:0.07
146 T1121TS037_5o      037     Wallner              0.293    0.303    2        A2       C2        2        4.35     73       0        39.4     37.30      41.80       0.766      0.150      0.24           1          299        0.00     8.59       18.82      1049.8     2466.4     -1416.7    0.543     c3:12.25; c2:3.00
147 T1121TS298_4o      298s    MUFold               0.293    0.305    2        A2       C2        2        0.20     75       0        40.4     37.40      44.00       0.765      0.156      0.25           1          292        0.00     8.76       19.52      786.7      2468.1     -1681.3    0.546     c3:12.22; c2:0.14
148 T1121TS423_3o      423     trComplex            0.293    0.305    2        A2       C2        2        0.23     73       0        41.0     38.50      44.00       0.773      0.156      0.26           1          294        0.00     8.75       19.28      1361.9     2734.4     -1372.6    0.547     c3:12.24; c2:0.16
149 T1121TS185_2o      185     BAKER                0.293    0.310    2        A2       C2        2        0.00     71       0        44.3     45.90      42.90       0.740      0.158      0.27           1          318        0.00     7.64       13.96      1624.5     3584.4     -1960.0    0.560     c3:15.48; c2:0.00
150 T1121TS205_4o      205     Zou                  0.292    0.302    2        A2       C1        2        0.00     74       0        38.9     38.30      39.60       0.724      0.141      0.26           1          318        0.00     8.78       21.11      986.1      2004.6     -1018.5    0.524     c3:13.86; c2:5.09
151 T1121TS054_1o      054     UltraFold            0.292    0.305    2        A2       C2        2        1.15     76       0        39.8     36.40      44.00       0.775      0.158      0.25           1          299        0.00     8.74       18.37      1482.8     2867.7     -1384.9    0.554     c3:11.78; c2:0.80
152 T1121TS348_1o      348     Takeda-Shitaka_Lab   0.292    0.304    2        A2       C2        2        0.15     76       0        40.4     37.40      44.00       0.772      0.157      0.25           1          296        0.00     8.73       18.73      1238.9     2643.3     -1404.4    0.551     c3:12.10; c2:0.11
153 T1121TS367_5o      367     MULTICOM             0.292    0.303    2        A2       C2        2        0.13     76       0        40.6     37.70      44.00       0.773      0.156      0.26           1          293        0.00     8.62       19.11      1388.3     2725.8     -1337.5    0.549     c3:12.17; c2:0.09
154 T1121TS125_1o      125s    UltraFold_Server     0.292    0.305    2        A2       C2        2        1.15     76       0        39.8     36.40      44.00       0.775      0.158      0.25           1          299        0.00     8.74       18.37      1482.8     2867.7     -1384.9    0.554     c3:11.78; c2:0.80
155 T1121TS003_5o      003     MULTICOM_human       0.292    0.304    2        A2       C2        2        0.04     75       0        40.4     37.40      44.00       0.772      0.156      0.25           1          295        0.00     8.76       19.29      1289.9     2771.8     -1481.9    0.547     c3:12.24; c2:0.03
156 T1121TS278_5o      278     PEZYFoldings         0.292    0.302    2        A2       C2        2        0.18     73       0        41.3     40.90      41.80       0.770      0.147      0.24           1          292        0.00     8.49       20.68      1888.0     3201.8     -1313.8    0.531     c3:13.03; c2:0.13
157 T1121TS298_5o      298s    MUFold               0.292    0.303    2        A2       C2        2        0.12     74       0        41.9     40.00      44.00       0.773      0.156      0.25           1          294        0.00     8.55       19.59      1424.5     2748.3     -1323.8    0.543     c3:12.39; c2:0.08
158 T1121TS399_1o      399     BeijingAIProtein     0.292    0.305    2        A2       C2        2        1.15     76       0        39.8     36.40      44.00       0.775      0.158      0.25           1          299        0.00     8.74       18.37      1482.8     2867.7     -1384.9    0.554     c3:11.78; c2:0.80
159 T1121TS119_3o      119     Kiharalab            0.291    0.303    2        A2       C2        2        0.22     75       0        41.5     39.20      44.00       0.771      0.157      0.26           1          297        0.00     8.63       18.38      1099.0     2536.2     -1437.2    0.553     c3:12.00; c2:0.15
160 T1121TS158_5o      158s    MULTICOM_deep        0.291    0.302    2        A2       C2        2        0.08     77       0        40.0     36.70      44.00       0.773      0.156      0.26           1          294        0.00     8.72       19.21      1305.9     2646.3     -1340.5    0.548     c3:12.18; c2:0.06
161 T1121TS086_5o      086s    MULTICOM_qa          0.291    0.302    2        A2       C2        2        0.08     77       0        40.0     36.70      44.00       0.773      0.156      0.26           1          294        0.00     8.72       19.21      1305.9     2646.3     -1340.5    0.548     c3:12.18; c2:0.06
162 T1121TS360_4o      360     MUFold_H             0.291    0.303    2        A2       C2        2        0.22     75       0        41.5     39.20      44.00       0.771      0.157      0.26           1          297        0.00     8.63       18.38      1110.6     2526.0     -1415.4    0.553     c3:12.00; c2:0.15
163 T1121TS098_1o      098s    GuijunLab-Assembly   0.291    0.303    2        A2       C2        2        0.16     78       0        40.8     38.10      44.00       0.773      0.156      0.25           1          294        0.00     8.70       19.14      1222.8     2641.6     -1418.8    0.547     c3:12.20; c2:0.11
164 T1121TS003_2o      003     MULTICOM_human       0.291    0.303    2        A2       C2        2        0.17     77       0        40.2     37.00      44.00       0.766      0.156      0.26           1          293        0.00     8.75       19.22      990.1      2554.8     -1564.8    0.548     c3:12.18; c2:0.11
165 T1121TS390_4o      390s    NBIS-AF2-multimer    0.291    0.303    2        A2       C2        2        0.16     77       0        41.2     38.80      44.00       0.772      0.157      0.25           1          299        0.00     8.62       18.20      1229.0     2680.7     -1451.7    0.553     c3:12.01; c2:0.11
166 T1121TS298_3o      298s    MUFold               0.291    0.303    2        A2       C2        2        0.15     73       0        40.8     38.10      44.00       0.771      0.156      0.26           1          294        0.00     8.77       19.43      1242.0     2625.1     -1383.1    0.547     c3:12.24; c2:0.11
167 T1121TS188_4o      188s    GuijunLab-DeepDA     0.291    0.303    2        A2       C2        2        0.16     78       0        40.8     38.10      44.00       0.773      0.156      0.25           1          294        0.00     8.70       19.14      1222.8     2641.6     -1418.8    0.547     c3:12.20; c2:0.11
168 T1121TS320_1o      320     Elofsson             0.291    0.303    2        A2       C2        2        0.22     75       0        41.5     39.20      44.00       0.771      0.157      0.26           1          297        0.00     8.63       18.38      1110.6     2526.0     -1415.4    0.553     c3:12.00; c2:0.15
169 T1121TS390_1o      390s    NBIS-AF2-multimer    0.291    0.303    2        A2       C2        2        0.22     75       0        41.5     39.20      44.00       0.771      0.157      0.26           1          297        0.00     8.63       18.38      1110.6     2526.0     -1415.4    0.553     c3:12.00; c2:0.15
170 T1121TS314_2o      314     Pierce               0.291    0.303    2        A2       C2        2        0.22     75       0        41.5     39.20      44.00       0.771      0.157      0.26           1          297        0.00     8.63       18.38      1110.6     2526.0     -1415.4    0.553     c3:12.00; c2:0.15
171 T1121TS367_3o      367     MULTICOM             0.291    0.302    2        A2       C2        2        0.23     73       0        40.6     37.70      44.00       0.774      0.156      0.25           1          293        0.00     8.62       19.24      1353.8     2723.4     -1369.7    0.547     c3:12.22; c2:0.16
172 T1121TS320_4o      320     Elofsson             0.291    0.303    2        A2       C2        2        0.16     77       0        41.2     38.80      44.00       0.772      0.157      0.25           1          299        0.00     8.62       18.20      1229.0     2680.7     -1451.7    0.553     c3:12.01; c2:0.11
173 T1121TS150_1o      150     Grudinin             0.290    0.303    2        A2       C2        2        0.00     77       0        41.2     38.80      44.00       0.771      0.157      0.26           1          297        0.00     8.63       18.37      1118.0     2535.7     -1417.7    0.552     c3:16.01; c2:0.00
174 T1121TS390_2o      390s    NBIS-AF2-multimer    0.290    0.303    2        A2       C2        2        0.15     73       0        40.6     37.70      44.00       0.775      0.157      0.25           1          297        0.00     8.65       18.86      1354.7     2782.9     -1428.2    0.549     c3:12.15; c2:0.10
175 T1121TS367_2o      367     MULTICOM             0.290    0.301    2        A2       C2        2        0.26     76       0        41.3     40.90      41.80       0.770      0.149      0.24           1          295        0.00     8.40       18.93      1262.7     2469.1     -1206.4    0.544     c3:12.19; c2:0.18
176 T1121TS188_1o      188s    GuijunLab-DeepDA     0.290    0.305    2        A2       C2        2        0.21     67       0        42.3     44.00      40.70       0.767      0.142      0.26           1          300        0.00     8.51       16.17      1774.1     3374.7     -1600.7    0.569     c3:11.50; c2:0.14
177 T1121TS439_5o      439     Yang                 0.290    0.307    2        A2       C2        2        0.11     69       0        42.3     40.80      44.00       0.744      0.163      0.25           1          313        0.00     8.33       14.83      592.0      -206.2     798.2      0.579     c3:11.53; c2:0.08
178 T1121TS320_2o      320     Elofsson             0.290    0.303    2        A2       C2        2        0.15     73       0        40.6     37.70      44.00       0.775      0.157      0.25           1          297        0.00     8.65       18.86      1354.7     2782.9     -1428.2    0.549     c3:12.15; c2:0.10
179 T1121TS150_5o      150     Grudinin             0.290    0.305    2        A2       C2        2        0.00     75       0        40.2     37.00      44.00       0.770      0.163      0.25           1          309        0.00     8.42       14.83      1027.0     2417.8     -1390.8    0.581     c3:41.65; c2:0.00
180 T1121TS205_3o      205     Zou                  0.290    0.302    2        A2       C2        2        0.06     72       0        39.6     37.60      41.80       0.772      0.149      0.24           1          293        0.00     8.80       19.60      1273.5     2404.5     -1131.0    0.546     c3:12.31; c2:0.04
181 T1121TS054_2o      054     UltraFold            0.289    0.302    2        A2       C2        2        0.20     77       0        39.2     36.10      42.90       0.772      0.154      0.24           1          298        0.00     8.61       18.16      1333.3     2833.7     -1500.4    0.554     c3:11.95; c2:0.14
182 T1121TS003_1o      003     MULTICOM_human       0.289    0.302    2        A2       C2        2        0.08     69       0        38.8     36.20      41.80       0.773      0.149      0.24           1          293        0.00     8.80       19.79      1444.5     2936.4     -1491.9    0.545     c3:12.40; c2:0.05
183 T1121TS125_2o      125s    UltraFold_Server     0.289    0.302    2        A2       C2        2        0.20     77       0        39.2     36.10      42.90       0.772      0.154      0.24           1          298        0.00     8.61       18.16      1333.3     2833.7     -1500.4    0.554     c3:11.95; c2:0.14
184 T1121TS399_2o      399     BeijingAIProtein     0.289    0.302    2        A2       C2        2        0.20     77       0        39.2     36.10      42.90       0.772      0.154      0.24           1          298        0.00     8.61       18.16      1333.3     2833.7     -1500.4    0.554     c3:11.95; c2:0.14
185 T1121TS125_4o      125s    UltraFold_Server     0.288    0.303    2        A2       C2        2        0.61     76       0        40.2     37.00      44.00       0.774      0.160      0.26           1          311        0.00     8.44       16.18      1247.3     2746.2     -1498.9    0.568     c3:11.67; c2:0.43
186 T1121TS054_4o      054     UltraFold            0.288    0.303    2        A2       C2        2        0.61     76       0        40.2     37.00      44.00       0.774      0.160      0.26           1          311        0.00     8.44       16.18      1247.3     2746.2     -1498.9    0.568     c3:11.67; c2:0.43
187 T1121TS071_4o      071s    RaptorX-Multimer     0.288    0.304    2        A2       C2        2        0.11     78       2        40.0     36.70      44.00       0.765      0.160      0.25           1          310        0.00     8.58       16.53      1308.7     2947.2     -1638.5    0.563     c3:11.80; c2:0.08
188 T1121TS399_4o      399     BeijingAIProtein     0.288    0.303    2        A2       C2        2        0.61     76       0        40.2     37.00      44.00       0.774      0.160      0.26           1          311        0.00     8.44       16.18      1247.3     2746.2     -1498.9    0.568     c3:11.67; c2:0.43
189 T1121TS239_1o      239s    Yang-Multimer        0.287    0.299    2        A2       C2        2        0.05     69       0        41.1     40.40      41.80       0.741      0.148      0.24           1          293        0.00     8.94       20.46      860.0      -165.9     1025.9     0.539     c3:12.59; c2:0.03
190 T1121TS374_5o      374     Zheng                0.286    0.296    2        A2       C2        2        0.06     77       0        40.4     39.20      41.80       0.771      0.148      0.24           1          293        0.00     8.25       19.63      911.7      2404.0     -1492.3    0.535     c3:12.80; c2:0.04
191 T1121TS493_1o      493     Shen-CAPRI           0.286    0.300    2        A2       C2        2        3.35     78       0        42.5     40.20      45.10       0.769      0.161      0.25           1          287        0.00     9.20       19.03      911.6      2350.6     -1439.0    0.554     c3:12.61; c2:2.37
192 T1121TS444_5o      444     CoDock               0.286    0.308    2        A2       C2        2        0.99     76       0        37.0     36.60      37.40       0.757      0.178      0.33           1          365        0.00     3.53       7.03       -1056.6    1724.9     -2781.5    0.565     c3:13.19; c2:0.50
193 T1121TS037_2o      037     Wallner              0.285    0.298    2        A2       C2        2        0.37     72       0        38.8     35.50      42.90       0.771      0.153      0.23           1          296        0.00     8.66       18.72      1018.5     2594.4     -1575.9    0.550     c3:12.08; c2:0.26
194 T1121TS165_1o      165     FTBiot0119           0.285    0.297    2        A2       C2        2        1.07     87       0        37.6     32.80      44.00       0.771      0.157      0.24           1          297        0.00     8.65       18.43      1122.3     2666.5     -1544.2    0.550     c3:11.65; c2:0.61
195 T1121TS131_5o      131s    Kiharalab_Server     0.285    0.298    2        A2       C2        2        0.11     77       0        38.0     34.90      41.80       0.771      0.152      0.24           1          298        0.00     8.31       16.48      804.9      2334.5     -1529.6    0.562     c3:11.56; c2:0.08
196 T1121TS071_3o      071s    RaptorX-Multimer     0.285    0.300    2        A2       C2        2        0.26     79       0        39.8     36.40      44.00       0.764      0.159      0.25           1          308        0.00     8.59       16.96      1122.2     2857.6     -1735.4    0.562     c3:11.78; c2:0.18
197 T1121TS248_3o      248     Manifold             0.285    0.298    2        A2       C2        2        0.52     76       0        40.8     38.10      44.00       0.769      0.156      0.25           1          295        0.00     8.85       20.57      1203.2     2600.7     -1397.4    0.538     c3:12.87; c2:0.36
198 T1121TS131_2o      131s    Kiharalab_Server     0.285    0.294    2        A2       C2        2        0.40     77       0        40.4     39.20      41.80       0.769      0.148      0.24           1          293        0.00     8.28       19.55      1025.0     2540.0     -1515.0    0.537     c3:12.47; c2:0.28
199 T1121TS188_2o      188s    GuijunLab-DeepDA     0.285    0.301    2        A2       C2        2        0.20     79       0        44.3     43.60      45.10       0.769      0.161      0.25           1          294        0.00     8.70       18.30      1948.7     3704.2     -1755.6    0.553     c3:11.92; c2:0.13
200 T1121TS035_3o      035s    Manifold-E           0.285    0.298    2        A2       C2        2        0.52     76       0        40.8     38.10      44.00       0.769      0.156      0.25           1          295        0.00     8.85       20.57      1203.2     2600.7     -1397.4    0.538     c3:12.87; c2:0.36
201 T1121TS071_1o      071s    RaptorX-Multimer     0.284    0.299    2        A2       C2        2        0.30     80       0        39.4     35.70      44.00       0.769      0.159      0.24           1          308        0.00     8.60       16.95      1231.3     2887.2     -1655.9    0.561     c3:11.78; c2:0.21
202 T1121TS071_2o      071s    RaptorX-Multimer     0.284    0.299    2        A2       C2        2        0.15     81       0        39.8     36.40      44.00       0.761      0.160      0.25           1          309        0.00     8.63       16.70      1188.8     2866.4     -1677.6    0.564     c3:11.73; c2:0.10
203 T1121TS185_3o      185     BAKER                0.282    0.295    2        A2       C2        2        0.00     76       0        41.3     40.90      41.80       0.766      0.154      0.23           1          304        0.00     8.50       15.39      2035.5     3889.0     -1853.4    0.573     c3:12.46; c2:0.00
204 T1121TS188_3o      188s    GuijunLab-DeepDA     0.281    0.288    2        A2       C2        2        0.42     50       0        33.1     41.70      27.50       0.764      0.098      0.21           1          297        0.00     8.31       18.74      2523.2     3856.0     -1332.8    0.548     c3:12.12; c2:0.27
205 T1121TS071_5o      071s    RaptorX-Multimer     0.280    0.296    2        A2       C2        2        0.12     81       2        39.0     35.10      44.00       0.760      0.160      0.24           1          310        0.00     8.55       16.23      1137.9     2811.0     -1673.1    0.566     c3:11.73; c2:0.08
206 T1121TS131_3o      131s    Kiharalab_Server     0.280    0.293    2        A2       C2        2        0.08     81       2        40.6     39.60      41.80       0.765      0.148      0.24           1          295        0.00     8.15       19.05      1168.1     2662.7     -1494.5    0.536     c3:12.45; c2:0.05
207 T1121TS187_1o      187     TRFold               0.277    0.290    2        A2       C2        2        0.15     78       0        38.5     36.60      40.70       0.769      0.152      0.23           1          316        0.00     8.43       15.67      572.9      2157.8     -1584.9    0.576     c3:11.61; c2:0.11
208 T1121TS423_1o      423     trComplex            0.277    0.290    2        A2       C2        2        0.15     78       0        38.5     36.60      40.70       0.769      0.152      0.23           1          316        0.00     8.43       15.67      572.9      2157.8     -1584.9    0.576     c3:11.61; c2:0.11
209 T1121TS493_5o      493     Shen-CAPRI           0.274    0.327    2        A2       C2        2        2.77     72       0        43.9     46.30      41.80       0.773      0.159      0.27           1          365        0.00     4.09       12.07      1476.5     2771.4     -1295.0    0.611     c3:10.39; c2:1.96
210 T1121TS278_3o      278     PEZYFoldings         0.274    0.290    2        A2       C2        2        1.01     86       0        38.6     35.80      41.80       0.769      0.151      0.24           1          301        0.00     8.42       17.26      744.0      2394.7     -1650.7    0.559     c3:11.91; c2:0.71
211 T1121TS147_1o      147     SHT                  0.272    0.289    2        A2       C2        2        0.74     104      0        37.8     32.10      46.20       0.721      0.167      0.24           1          307        0.00     8.24       14.31      -3301.7    -54.6      -3247.1    0.576     c3:11.10; c2:0.52
212 T1121TS493_2o      493     Shen-CAPRI           0.265    0.280    2        A2       C2        2        6.18     75       0        33.5     31.10      36.30       0.765      0.137      0.23           1          316        0.00     8.55       14.99      1063.2     2350.1     -1286.8    0.574     c3:12.38; c2:4.36
213 T1121TS398_1o      398     ChaePred             0.264    0.283    2        A2       C2        2        1.10     83       3        25.5     24.70      26.40       0.755      0.098      0.20           1          297        0.00     8.63       19.57      1219.9     2598.9     -1379.1    0.525     c3:11.93; c2:0.60
214 T1121TS147_2o      147     SHT                  0.262    0.284    2        A2       C2        2        1.00     107      0        37.9     31.60      47.30       0.717      0.169      0.23           1          294        0.00     8.48       17.74      -3597.6    -303.2     -3294.4    0.546     c3:11.69; c2:0.71
215 T1121TS398_3o      398     ChaePred             0.248    0.273    2        A2       C2        2        1.46     80       1        27.9     25.50      30.80       0.763      0.112      0.20           1          297        0.00     8.63       17.03      1115.6     2545.4     -1429.8    0.559     c3:11.07; c2:0.78
216 T1121TS205_2o      205     Zou                  0.239    0.243    2        A2       C2        2        4.36     103      0        32.6     27.70      39.60       0.711      0.147      0.27           1          299        0.00     8.27       15.11      349.6      1905.8     -1556.1    0.562     c3:10.80; c2:2.98
217 T1121TS125_5o      125s    UltraFold_Server     0.233    0.233    2        A2       C2        2        0.13     91       4        37.3     33.10      42.90       0.762      0.199      0.31           1          365        0.00     2.83       7.37       -2329.0    723.8      -3052.8    0.722     c3:9.75; c2:0.09
218 T1121TS399_5o      399     BeijingAIProtein     0.233    0.233    2        A2       C2        2        0.13     91       4        37.3     33.10      42.90       0.762      0.199      0.31           1          365        0.00     2.83       7.37       -2329.0    723.8      -3052.8    0.722     c3:9.75; c2:0.09
219 T1121TS054_5o      054     UltraFold            0.233    0.233    2        A2       C2        2        0.13     91       4        37.3     33.10      42.90       0.762      0.199      0.31           1          365        0.00     2.83       7.37       -2329.0    723.8      -3052.8    0.722     c3:9.75; c2:0.09
220 T1121TS314_1o      314     Pierce               0.186    0.187    2        A2       C2        2        0.00     4        0        11.0     33.30      6.60        0.747      0.033      0.12           1          297        0.00     8.63       17.24      3152.8     3909.9     -757.1     0.533     c3:13.60; c2:0.00
221 T1121TS348_5o      348     Takeda-Shitaka_Lab   0.173    0.178    2        A2       C1        2        0.00     166      2        31.7     24.80      44.00       0.768      0.168      0.28           1          365        0.00     2.56       12.29      -475.5     1716.9     -2192.4    0.569     c3:11.48; c2:10.68
222 T1121TS098_5o      098s    GuijunLab-Assembly   0.149    0.162    2        A2       C1        2        0.00     169      7        6.2      4.50       9.90        0.737      0.195      0.16           1          365        0.00     3.03       5.82       -439.6     1653.0     -2092.7    0.670     c3:9.38; c2:3.25
223 T1121TS494_3o      494     Venclovas            0.147    0.178    2        A2       C2        2        3.91     127      3        6.6      5.80       7.70        0.256      0.054      0.17           1          100        0.00     8.62       18.88      -10927.1   -5231.3    -5695.7    0.296     c3:12.07; c2:2.72
